Events Sent, Average throughput (events/second)
1445516, 996.8066766469551
1445616, 996.8068975440227
1445717, 996.8064289207363
1445817, 996.8066498042283
1445917, 996.8068706571678
1446017, 996.8070914795607
1446118, 996.8066229726759
1446218, 996.8068437815047
1446318, 996.8070645597994
1446419, 996.8065961522906
1446519, 996.8068169170264
1446619, 996.8070376512405
1446719, 996.8072583549397
1446820, 996.806790063726
1446920, 996.8070107538772
1447020, 996.8072314135256
1447120, 996.8074520426778
1447221, 996.8069838677022
1447321, 996.8072044833178
1447421, 996.8074250684493
1447522, 996.8069569927089
1447622, 996.807177564309
1447722, 996.8073981054374
1447822, 996.8076186161005
1447923, 996.807150656492
1448023, 996.8073711536349
1448123, 996.8075916203251
1448224, 996.8071237598604
1448324, 996.8073442130352
1448424, 996.8075646357696
1448524, 996.80778502807
1448625, 996.807317283631
1448725, 996.8075376624273
1448825, 996.8077580108019
1448926, 996.8072903654155
1449026, 996.807510700291
1449126, 996.8077310047574
1449226, 996.8079512788206
1449327, 996.807483749354
1449427, 996.8077040099295
1449527, 996.8079242401142
1449628, 996.8074568096091
1449728, 996.8076770263111
1449828, 996.8078972126349
1449928, 996.8081173685865
1450029, 996.8076500538955
1450129, 996.8078701963756
1450229, 996.8080903084962
1450330, 996.8076230926755
1450430, 996.8078431913294
1450530, 996.8080632596361
1450630, 996.8082832976017
1450731, 996.8078161974894
1450831, 996.8080362219996
1450931, 996.8082562161812
1451032, 996.8077892148485
1451132, 996.8080091955798
1451232, 996.8082291459946
1451332, 996.8084490660993
1451433, 996.8079821803693
1451533, 996.8082020870349
1451633, 996.8084219634026
1451734, 996.8079551763616
1451834, 996.8081750392951
1451934, 996.8083948719432
1452034, 996.808614674312
1452135, 996.8081480027682
1452235, 996.8083677917141
1452335, 996.808587550393
1452435, 996.8088072788111
1452536, 996.8083407227084
1452636, 996.8085604377146
1452736, 996.8087801224723
1452837, 996.8083136649191
1452937, 996.80853333627
1453037, 996.8087529773845
1453137, 996.8089725882694
1453238, 996.8085062460519
1453338, 996.8087258435409
1453438, 996.8089454108122
1453539, 996.8084791670536
1453639, 996.8086987209341
1453739, 996.8089182446092
1453839, 996.8091377380853
1453940, 996.8086716095575
1454040, 996.8088910896537
1454140, 996.8091105395629
1454241, 996.8086445094038
1454341, 996.8088639459384
1454441, 996.8090833522982
1454541, 996.8093027284896
1454642, 996.8088368134565
1454742, 996.8090561762841
1454842, 996.8092755089556
1454943, 996.808809692201
1455043, 996.8090290115138
1455143, 996.8092483006825
1455243, 996.8094675597134
1455344, 996.80900185798
1455444, 996.8092211036632
1455544, 996.8094403192208
1455645, 996.8089747156758
1455745, 996.8091939178908
1455845, 996.8094130899924
1455946, 996.8089475845945
1456046, 996.8091667433584
1456146, 996.809385872021
1456246, 996.8096049705888
1456347, 996.8091395800589
1456447, 996.8093586652999
1456547, 996.809577720458
1456648, 996.8091124279853
1456748, 996.8093314698218
1456848, 996.8095504815876
1456948, 996.8097694632891
1457049, 996.80930428558
1457149, 996.8095232539705
1457249, 996.8097421923089
1457350, 996.8092771125673
1457450, 996.8094960376
1457550, 996.8097149325924
1457650, 996.8099337975509
1457751, 996.8094688324687
1457851, 996.8096876841323
1457951, 996.8099065057742
1458052, 996.8094416385698
1458152, 996.8096604469218
1458252, 996.8098792252642
1458352, 996.8100979736031
1458453, 996.809633220954
1458553, 996.8098519560139
1458653, 996.8100706610825
1458754, 996.8096060062217
1458854, 996.8098246980164
1458954, 996.8100433598319
1459054, 996.8102619916741
1459155, 996.8097974512647
1459255, 996.8100160698439
1459355, 996.810234658462
1459456, 996.8097702157515
1459556, 996.8099887911118
1459656, 996.8102073365231
1459756, 996.8104258519918
1459857, 996.8099615236287
1459957, 996.8101800258501
1460057, 996.8103984981408
1460158, 996.8099342673875
1460258, 996.8101527264361
1460358, 996.8103711555659
1460459, 996.8099070223814
1460559, 996.810125438274
1460659, 996.8103438242601
1460759, 996.8105621803459
1460860, 996.810098161357
1460960, 996.8103165042164
1461060, 996.8105348171875
1461161, 996.8100708956782
1461261, 996.8102891954278
1461361, 996.8105074653012
1461461, 996.8107257053044
1461562, 996.8102618978874
1461662, 996.81048012468
1461762, 996.8106983216146
1461863, 996.8102346115882
1461963, 996.810452795317
1462063, 996.8106709491998
1462163, 996.8108890732428
1462264, 996.8104254772052
1462364, 996.8106435880533
1462464, 996.8108616690735
1462565, 996.8103981703376
1462665, 996.810616238168
1462765, 996.8108342761824
1462865, 996.8110522843872
1462966, 996.810588899537
1463066, 996.8108068945625
1463166, 996.8110248597903
1463267, 996.8105615721533
1463367, 996.8107795242069
1463467, 996.8109974464747
1463567, 996.811215338963
1463668, 996.8107521651085
1463768, 996.8109700444334
1463868, 996.8111878939904
1463969, 996.8107248172605
1464069, 996.8109426536591
1464169, 996.8111604603021
1464269, 996.8113782371954
1464370, 996.8109152741453
1464470, 996.8111330378908
1464570, 996.811350771899
1464671, 996.8108879058847
1464771, 996.8111056267498
1464871, 996.8113233178894
1464971, 996.8115409793095
1465072, 996.811078226872
1465172, 996.81129587516
1465272, 996.8115134937404
1465373, 996.8110508382507
1465473, 996.8112684437039
1465573, 996.8114860194613
1465673, 996.8117035655292
1465774, 996.8112410235138
1465874, 996.8114585564653
1465974, 996.811676059739
1466075, 996.8112136145832
1466175, 996.8114311047453
1466275, 996.8116485652419
1466375, 996.8118659960787
1466476, 996.8114036642945
1466576, 996.8116210820305
1466676, 996.8118384701188
1466777, 996.811376235106
1466877, 996.8115936100982
1466977, 996.8118109554547
1467077, 996.8120282711815
1467178, 996.8115661494379
1467278, 996.8117834520793
1467378, 996.8120007251028
1467479, 996.8115387000427
1467579, 996.8117559599858
1467679, 996.811973190323
1467779, 996.8121903910603
1467880, 996.8117284791672
1467980, 996.8119456668347
1468080, 996.8121628249141
1468181, 996.8117010096167
1468281, 996.8119181546313
1468381, 996.8121352700695
1468481, 996.812352355938
1468582, 996.8118906537054
1468682, 996.8121077265195
1468782, 996.8123247697752
1468883, 996.8118631640505
1468983, 996.8120801942569
1469083, 996.8122971949168
1469183, 996.8125141660364
1469284, 996.8120526732749
1469384, 996.8122696313558
1469484, 996.812486559908
1469585, 996.8120251635665
1469685, 996.812242079085
1469785, 996.8124589650868
1469885, 996.8126758215778
1469986, 996.8122145380977
1470086, 996.8124313815654
1470186, 996.8126481955344
1470287, 996.8121870083868
1470387, 996.8124038093372
1470487, 996.8126205808007
1470587, 996.8128373227834
1470688, 996.8123762483954
1470788, 996.81259297737
1470888, 996.8128096768754
1470988, 996.8130263469178
1471089, 996.812565385235
1471189, 996.8127820422801
1471289, 996.8129986698739
1471390, 996.8125378043891
1471490, 996.8127544189903
1471590, 996.812971004152
1471691, 996.8125102348251
1471791, 996.8127268069991
1471891, 996.8129433497453
1471991, 996.8131598630698
1472092, 996.8126992062996
1472192, 996.812915706647
1472292, 996.8131321775844
1472393, 996.8126716168849
1472493, 996.8128880748499
1472593, 996.8131045034168
1472693, 996.8133209025914
1472794, 996.8128604543474
1472894, 996.8130768405601
1472994, 996.8132931973926
1473095, 996.8128328451322
1473195, 996.8130491890076
1473295, 996.8132655035142
1473395, 996.8134817886581
1473496, 996.8130215487521
1473596, 996.8132378209496
1473696, 996.813454063796
1473797, 996.8129939197868
1473897, 996.8132101496916
1473997, 996.8134263502571
1474097, 996.8136425214894
1474198, 996.8131824897334
1474298, 996.8133986480345
1474398, 996.813614777014
1474499, 996.813154841068
1474599, 996.8133709571212
1474699, 996.8135870438646
1474799, 996.813803101304
1474900, 996.8133432775104
1475000, 996.8135593220338
1475100, 996.8137753372653
1475201, 996.813315609195
1475301, 996.8135316115151
1475401, 996.813747584555
1475502, 996.8132879521681
1475602, 996.8135039123015
1475702, 996.8137198431662
1475802, 996.813935744768
1475903, 996.813476224386
1476003, 996.8136921130919
1476103, 996.8139079725466
1476203, 996.8141238027562
1476304, 996.8136643943253
1476404, 996.8138802116495
1476504, 996.81409599974
1476605, 996.8136366868594
1476705, 996.8138524620692
1476805, 996.8140682080573
1476905, 996.8142839248293
1477006, 996.8138247237993
1477106, 996.8140404277011
1477206, 996.8142561023988
1477307, 996.8137969968327
1477407, 996.8140126586648
1477507, 996.8142282913042
1477607, 996.8144438947568
1477708, 996.8139849009413
1477808, 996.8142004915388
1477908, 996.8144160529614
1478009, 996.8139571545233
1478109, 996.8141727030957
1478209, 996.8143882225044
1478309, 996.8146037127556
1478410, 996.8141449259678
1478510, 996.8143604033792
1478610, 996.8145758516445
1478711, 996.8141171601483
1478811, 996.8143325955785
1478911, 996.8145480018743
1479011, 996.8147633790419
1479112, 996.8143047990957
1479212, 996.8145201634384
1479312, 996.8147354986643
1479413, 996.8142770139237
1479513, 996.8144923363295
1479613, 996.8147076296302
1479713, 996.8149228938314
1479814, 996.8144645205412
1479914, 996.8146797719327
1480014, 996.8148949942366
1480115, 996.814436716066
1480215, 996.8146519255648
1480315, 996.8148671059876
1480415, 996.81508225734
1480516, 996.8146240905198
1480616, 996.8148392290776
1480716, 996.8150543385767
1480816, 996.815269419023
1480917, 996.8148113634998
1481017, 996.8150264311619
1481117, 996.8152414697827
1481218, 996.8147835092471
1481318, 996.8149985350884
1481418, 996.8152135318999
1481518, 996.8154284996875
1481619, 996.8149706503494
1481719, 996.8151856053679
1481819, 996.8154005313739
1481920, 996.8149427769381
1482020, 996.8151576901796
1482120, 996.8153725744204
1482220, 996.8155874296664
1482321, 996.8151297863284
1482421, 996.8153446288201
1482521, 996.8155594423283
1482622, 996.8151018938071
1482722, 996.8153166945658
1482822, 996.8155314663527
1482922, 996.8157462091734
1483023, 996.8152887716509
1483123, 996.8155035017326
1483223, 996.8157182028597
1483324, 996.8152608600683
1483424, 996.8154755484609
1483524, 996.8156902079104
1483624, 996.8159048384226
1483725, 996.8154476065308
1483825, 996.815662224319
1483925, 996.8158768131813
1484026, 996.8154196759356
1484126, 996.8156342520783
1484226, 996.8158487993069
1484327, 996.8153917566682
1484427, 996.8156062911817
1484527, 996.8158207967925
1484628, 996.8153638487217
1484728, 996.8155783416222
1484828, 996.8157928056314
1484928, 996.8160072407552
1485029, 996.8155504033928
1485129, 996.8157648258165
1485229, 996.8159792193661
1485330, 996.8155224764868
1485430, 996.8157368573409
1485530, 996.8159512093328
1485631, 996.815494560897
1485731, 996.815708900198
1485831, 996.8159232106478
1485932, 996.8154666566169
1486032, 996.8156809543806
1486132, 996.8158952233044
1486232, 996.8161094633947
1486333, 996.8156530198819
1486433, 996.8158672472961
1486533, 996.8160814458879
1486634, 996.8156250966949
1486734, 996.8158392826155
1486834, 996.8160534397249
1486935, 996.8155971848131
1487035, 996.8158113292559
1487135, 996.8160254448991
1487236, 996.8155692842294
1487336, 996.8157833872104
1487436, 996.8159974614034
1487536, 996.8162115068139
1487637, 996.8157554564723
1487737, 996.8159694892311
1487837, 996.8161834932187
1487938, 996.8157275370345
1488038, 996.815941528375
1488138, 996.8161554909558
1488239, 996.8156996288902
1488339, 996.8159135788285
1488439, 996.8161275000184
1488539, 996.816341392466
1488640, 996.8158856405846
1488740, 996.8160995203998
1488840, 996.8163133714838
1488941, 996.8158577136368
1489041, 996.8160715520929
1489141, 996.8162853618294
1489242, 996.8158297979778
1489342, 996.8160435950911
1489442, 996.8162573634959
1489543, 996.815801893601
1489643, 996.8160156493872
1489743, 996.8162293764763
1489843, 996.8164430748744
1489944, 996.8159877149744
1490044, 996.816201400764
1490144, 996.8164150578735
1490245, 996.8159597918464
1490345, 996.816173436352
1490445, 996.8163870521892
1490545, 996.8166006393635
1490646, 996.8161454832335
1490746, 996.816359057814
1490846, 996.8165726037431
1490947, 996.8161175414016
1491047, 996.8163310747415
1491147, 996.8165445794413
1491247, 996.8167580555065
1491348, 996.8163031029645
1491448, 996.8165165664509
1491548, 996.8167300013141
1491648, 996.81694340756
1491749, 996.8164885647652
1491849, 996.8167019584422
1491949, 996.8169153235131
1492050, 996.8164605743775
1492150, 996.816673926884
1492250, 996.8168872507957
1492350, 996.8171005461185
1492451, 996.8166459066327
1492551, 996.8168591894013
1492651, 996.817072443592
1492751, 996.8172856692107
1492852, 996.8168311393226
1492952, 996.8170443523971
1493052, 996.817257536911
1493153, 996.816803100553
1493253, 996.8170162725272
1493353, 996.8172294159518
1493453, 996.817442530833
1493554, 996.8169882039753
1493654, 996.8172013063266
1493754, 996.8174143801456
1493855, 996.8169601467345
1493955, 996.8171732080283
1494055, 996.817386240801
1494155, 996.8175992450582
1494256, 996.8171451210502
1494356, 996.8173581127924
1494456, 996.8175710760303
1494557, 996.8171170453853
1494657, 996.8173299961128
1494757, 996.8175429183473
1494858, 996.8170889810269
1494958, 996.8173018907554
1495058, 996.8175147720023
1495158, 996.8177276247727
1495259, 996.8172737967135
1495359, 996.8174866369882
1495459, 996.817699448798
1495559, 996.8179122321486
1495660, 996.8174585132986
1495760, 996.8176712841632
1495860, 996.81788402658
1495961, 996.8174304009262
1496061, 996.8176431308616
1496161, 996.8178558323602
1496261, 996.8180685054278
1496362, 996.8176149888864
1496462, 996.8178276494825
1496562, 996.8180402816589
1496663, 996.8175868582306
1496763, 996.8177994779401
1496863, 996.8180120692408
1496963, 996.8182246321386
1497064, 996.8177713177258
1497164, 996.8179838681668
1497264, 996.8181963902157
1497364, 996.8184088838786
1497465, 996.8179556784299
1497565, 996.8181681596459
1497665, 996.8183806124867
1497766, 996.8179275000234
1497866, 996.8181399404219
1497966, 996.8183523524566
1498066, 996.8185647361332
1498167, 996.8181117325372
1498267, 996.8183241037813
1498367, 996.8185364466783
1498468, 996.8180835359848
1498568, 996.8182958664539
1498668, 996.8185081685871
1498768, 996.81872044239
1498869, 996.8182676404675
1498969, 996.8184799018526
1499069, 996.8186921349184
1499170, 996.8182394258156
1499270, 996.818451646468
1499370, 996.8186638388123
1499470, 996.8188760028544
1499571, 996.8184234024264
1499671, 996.8186355540649
1499771, 996.8188476774121
1499872, 996.8183951697212
1499972, 996.8186072806693
1500072, 996.8188193633373
1500172, 996.8190314177308
1500273, 996.8185790186186
1500373, 996.8187910606229
1500473, 996.8190030743639
1500574, 996.8185507679061
1500674, 996.8187627692623
1500774, 996.8189747423662
1500874, 996.8191866872236
1500975, 996.8187344892486
1501075, 996.8189464217311
1501175, 996.819158325978
1501276, 996.818706220575
1501376, 996.8189181124515
1501476, 996.8191299761036
1501583, 996.8146948919907
1501685, 996.81357941246
1501786, 996.8131278357903
1501886, 996.8133400271391
1501986, 996.8135521902335
1502087, 996.8131007058846
1502187, 996.8133128565219
1502287, 996.8135249789156
1502388, 996.8130735868498
1502488, 996.8132856967909
1502588, 996.8134977784995
1502689, 996.8130464786792
1502789, 996.8132585479399
1502889, 996.8134705889789
1502990, 996.8130193813664
1503090, 996.8132314099621
1503190, 996.8134434103473
1503291, 996.8129922949049
1503391, 996.8132042828513
1503491, 996.813416242598
1503592, 996.8129652192882
1503692, 996.8131771666006
1503792, 996.8133890857246
