event count, avg, time spent
156,512429.0833333333, 16802
157,509294.88535031845, 16916
158,510888.90506329114, 17032
159,511213.96226415096, 17142
160,512457.2125, 17252
161,512243.03726708074, 17364
162,513383.6234567901, 17479
163,515419.8466257669, 17597
164,513159.01829268294, 17710
165,510140.5696969697, 17828
166,511438.0542168675, 17945
167,511449.94011976046, 18063
168,509942.4583333333, 18182
169,512356.47337278107, 18292
170,510275.65882352943, 18403
171,511609.7426900585, 18513
172,509589.0581395349, 18625
173,508255.4450867052, 18737
174,506679.1206896552, 18846
175,503832.8114285714, 18952
176,504303.7215909091, 19072
177,504565.57062146894, 19182
178,507235.202247191, 19294
179,508331.69273743016, 19404
180,507384.35, 19515
181,507458.9005524862, 19626
182,508112.1978021978, 19736
183,509976.6010928962, 19846
184,509484.9293478261, 19958
185,510464.6108108108, 20068
186,511854.376344086, 20179
187,513318.17647058825, 20289
188,515294.079787234, 20399
189,516906.92063492065, 20510
190,518675.13157894736, 20619
191,517001.17277486913, 20728
192,516797.4791666667, 20838
193,514691.0984455959, 20949
194,514478.2113402062, 21059
195,512767.5333333333, 21169
196,514251.75, 21280
197,516356.20304568525, 21392
198,515581.6919191919, 21501
199,516998.5025125628, 21613
200,519198.355, 21723
201,520204.80099502485, 21835
202,521789.0198019802, 21945
203,522264.7733990148, 22060
204,523809.92647058825, 22170
205,521329.0243902439, 22281
206,523230.4514563107, 22389
207,523885.193236715, 22498
208,524901.9038461539, 22608
209,524360.1435406698, 22717
210,523112.2571428571, 22827
211,522741.9336492891, 22941
212,520373.3113207547, 23051
213,519890.71830985916, 23162
214,522030.96261682245, 23273
215,523992.55348837207, 23383
216,523677.0925925926, 23493
217,524263.1612903226, 23603
218,524728.1651376147, 23714
219,524691.1461187215, 23826
220,525985.1909090909, 23939
221,524971.1447963801, 24054
222,524939.1486486486, 24169
223,526336.1255605381, 24285
224,528274.7544642857, 24394
225,526377.2577777777, 24503
226,528161.1460176992, 24613
227,529775.0792951542, 24723
228,529222.2894736842, 24833
229,529283.4541484716, 24944
230,529090.9695652174, 25054
231,527913.6233766234, 25165
232,526127.5215517242, 25277
233,524009.64377682406, 25388
234,523446.7094017094, 25499
235,523809.6255319149, 25609
236,523660.83050847455, 25717
237,524572.8185654009, 25827
238,526206.6176470588, 25936
239,525874.9372384937, 26047
240,527756.7708333334, 26157
241,526080.7468879668, 26269
242,524998.1074380166, 26379
243,523234.04526748974, 26488
244,522712.2868852459, 26599
245,522017.2571428571, 26708
246,520443.56910569104, 26819
247,522008.7813765182, 26930
248,523643.93951612903, 27039
249,524031.4578313253, 27150
250,524764.152, 27259
251,525228.7848605578, 27369
252,523814.85714285716, 27478
253,523047.0632411067, 27591
254,523650.46456692915, 27701
255,524568.0352941176, 27815
256,524744.03515625, 27928
257,524615.2412451361, 28039
258,526196.4379844961, 28150
259,524818.9768339768, 28261
260,523965.1153846154, 28376
261,524519.0574712644, 28492
262,523346.08396946563, 28603
263,523197.03422053234, 28714
264,521393.2803030303, 28827
265,520184.43396226416, 28945
266,521071.9172932331, 29060
267,522171.9400749064, 29175
268,520720.2910447761, 29290
269,519651.96654275095, 29408
270,518211.6740740741, 29520
271,519768.5830258303, 29633
272,520674.2242647059, 29744
273,521219.0293040293, 29855
274,522826.2810218978, 29968
275,522942.99272727274, 30083
276,522672.3623188406, 30194
277,524367.559566787, 30305
278,525468.7625899281, 30417
279,526813.7849462365, 30528
280,526753.4642857143, 30639
281,527908.0035587188, 30750
282,528270.914893617, 30862
283,528240.593639576, 30970
284,529690.8309859155, 31080
285,528390.747368421, 31189
286,528305.2517482517, 31298
287,527591.9860627177, 31410
288,528337.9756944445, 31528
289,527699.1314878892, 31642
290,528733.8, 31755
291,529729.3092783506, 31864
292,530051.8390410959, 31974
293,528833.8737201365, 32082
294,529475.4353741497, 32193
295,528114.2949152542, 32302
296,526704.8108108108, 32420
297,527522.3097643098, 32523
298,527802.7986577181, 32635
299,526615.160535117, 32743
300,527010.0666666667, 32852
301,527191.6445182724, 32960
302,528290.9139072847, 33068
303,527198.3333333334, 33179
304,525491.9342105263, 33291
305,525879.9704918033, 33402
306,525545.3431372549, 33514
307,525201.2703583062, 33623
308,524502.7175324676, 33732
309,523704.7896440129, 33841
310,523792.6709677419, 33951
311,525213.003215434, 34061
312,524182.66346153844, 34171
313,524206.46645367413, 34280
314,525640.050955414, 34389
315,527101.3968253968, 34499
316,526015.6424050633, 34609
317,524754.7381703471, 34720
318,524100.74842767295, 34830
319,522862.7648902821, 34940
320,523603.384375, 35051
321,522206.1090342679, 35161
322,523051.13354037266, 35273
323,523131.13931888546, 35382
324,522890.89197530865, 35492
325,522489.56, 35602
326,521562.5, 35711
327,522749.51681957184, 35820
328,523867.4603658537, 35931
329,523616.7386018237, 36042
330,524527.9, 36152
331,525367.4833836858, 36261
332,524216.6385542169, 36372
333,524917.033033033, 36483
334,525812.0688622755, 36593
335,526342.6656716418, 36703
336,525168.1369047619, 36815
337,524077.6498516321, 36924
338,523590.6627218935, 37035
339,524683.8790560472, 37146
340,525525.6529411764, 37255
341,526552.0234604105, 37364
342,526769.3245614035, 37477
343,527924.8163265307, 37585
344,527649.2296511628, 37695
345,526896.136231884, 37804
346,526283.1676300578, 37913
347,525867.2737752162, 38023
348,525878.1724137932, 38135
349,526316.6991404011, 38245
350,526444.8542857143, 38355
351,527522.6638176638, 38465
352,526212.21875, 38575
353,527204.6090651558, 38686
354,526737.0508474576, 38797
355,527965.4450704225, 38905
356,527188.6994382022, 39013
357,526255.2268907563, 39125
358,527407.1340782123, 39237
359,526416.1002785516, 39345
360,524957.2, 39458
361,523816.7673130194, 39567
362,523798.4171270718, 39675
363,522826.98898071627, 39784
364,523053.64285714284, 39893
365,523140.6219178082, 40001
366,523438.587431694, 40110
367,523022.80653950956, 40219
368,523051.91576086957, 40329
369,522823.9403794038, 40439
370,524035.6621621622, 40548
371,523215.8301886792, 40657
372,523677.27419354836, 40765
373,523132.764075067, 40873
374,522761.57486631017, 40981
375,523897.78133333335, 41091
376,523808.2180851064, 41201
377,522899.3103448276, 41311
378,522536.74074074073, 41418
379,522740.21372031665, 41527
380,523804.3342105263, 41635
381,524030.52230971126, 41744
382,522714.33507853403, 41852
383,522946.8120104439, 41959
384,523563.03125, 42067
385,522950.76103896106, 42177
386,521973.71502590674, 42286
387,521476.11369509046, 42394
388,520594.3556701031, 42509
389,520374.30077120825, 42617
390,519756.9487179487, 42723
391,520457.8797953964, 42833
392,520292.01785714284, 42941
393,520416.31806615775, 43051
394,520156.6624365482, 43160
395,519087.30379746837, 43269
396,518658.2702020202, 43379
397,517716.20151133504, 43489
398,518854.6809045226, 43599
399,519519.37593984965, 43708
400,520203.355, 43817
401,520045.48379052366, 43925
402,520036.3606965174, 44035
403,519418.50620347395, 44144
404,519431.27722772275, 44254
405,520340.1802469136, 44365
406,520917.5024630542, 44475
407,520410.2383292383, 44586
408,520826.6960784314, 44695
409,520332.6674816626, 44803
410,520752.1292682927, 44912
411,519901.93430656934, 45024
412,520610.41019417474, 45136
413,519617.8740920097, 45246
414,520699.3768115942, 45356
415,519691.421686747, 45467
416,518802.3149038461, 45576
417,519003.59712230216, 45686
418,520118.04306220094, 45797
419,520027.5155131265, 45906
420,519238.8738095238, 46015
421,520110.97149643704, 46126
422,520233.9123222749, 46235
423,519367.0283687943, 46343
424,518736.19103773584, 46452
425,518240.34117647057, 46560
426,518439.661971831, 46668
427,518046.4707259953, 46776
428,517269.2897196262, 46884
429,517767.09324009327, 46992
430,516827.36279069766, 47100
431,517172.060324826, 47210
432,517975.33564814815, 47320
433,517814.5704387991, 47430
434,518623.43548387097, 47541
435,518222.25977011496, 47651
436,518484.68577981653, 47760
437,518603.95881006867, 47870
438,517785.81506849313, 47980
439,516728.06833712984, 48090
440,515606.425, 48201
441,514667.29024943314, 48311
442,514506.13800904976, 48421
443,513979.61173814896, 48529
444,513394.10585585586, 48638
445,513089.11685393256, 48747
446,512627.1121076233, 48855
447,513005.57046979864, 48963
448,513479.83258928574, 49071
449,513938.10244988865, 49179
450,514925.56888888887, 49286
451,514240.29711751663, 49395
452,514951.592920354, 49505
453,514725.16777041944, 49614
454,514684.9074889868, 49723
455,514508.06813186815, 49833
456,515401.5570175439, 49943
457,515179.4726477024, 50053
458,514667.5873362445, 50162
459,514514.8845315904, 50272
460,513901.43695652176, 50380
461,514408.2169197397, 50490
462,514704.7510822511, 50599
463,514664.81857451407, 50710
464,514579.8146551724, 50820
465,514191.24301075266, 50930
466,514266.2682403434, 51040
467,514312.0642398287, 51150
468,514205.1452991453, 51260
469,513783.5053304904, 51370
470,513046.3872340426, 51480
471,512311.8322717622, 51590
472,511670.52330508473, 51698
473,512393.754756871, 51806
474,512442.3375527426, 51914
475,513440.95157894737, 52022
476,514125.4768907563, 52131
477,513480.67714884697, 52239
478,513531.51882845187, 52348
479,513349.8183716075, 52455
480,514101.9166666667, 52564
481,514139.08108108107, 52672
482,515118.17842323653, 52780
483,515926.62939958595, 52889
484,514891.47107438016, 53002
485,513982.1670103093, 53112
486,513806.633744856, 53221
487,514467.35318275157, 53333
488,514730.25204918033, 53443
489,515142.76891615544, 53551
490,515837.00204081635, 53659
491,516221.43380855396, 53767
492,516792.19715447153, 53878
493,516788.50912778906, 53988
494,516580.97773279354, 54096
495,516934.9111111111, 54205
496,516728.7298387097, 54314
497,517122.583501006, 54423
498,516221.9738955823, 54535
499,516207.29258517036, 54646
500,515755.484, 54758
501,515160.3253493014, 54869
502,514624.4760956175, 54979
503,514964.95427435386, 55092
504,514646.73412698414, 55201
505,514003.4792079208, 55312
506,514756.8577075099, 55423
507,514987.8205128205, 55534
508,514907.0531496063, 55644
509,514907.0746561886, 55753
510,515826.19215686276, 55861
511,515998.82583170256, 55969
512,515277.021484375, 56080
513,516146.1500974659, 56187
514,517075.77237354085, 56294
515,516607.1689320388, 56403
516,515673.1395348837, 56511
517,514716.94390715664, 56623
518,513788.5694980695, 56728
519,513449.1965317919, 56836
520,512595.06923076924, 56944
521,512908.13243761996, 57052
522,513764.5134099617, 57160
523,514504.2619502868, 57268
524,513811.59160305344, 57377
525,513588.7866666667, 57485
526,512697.0380228137, 57594
527,513450.37760910817, 57702
528,513991.0928030303, 57810
529,514448.94328922493, 57917
530,513787.61509433965, 58026
531,513368.4670433145, 58134
532,512608.7105263158, 58243
533,513406.86679174483, 58351
534,513898.4606741573, 58461
535,514013.48224299063, 58569
536,513126.0223880597, 58678
537,513688.6070763501, 58787
538,512855.1431226766, 58895
539,512010.13729128015, 59004
540,511739.52592592593, 59113
541,511247.13863216265, 59221
542,510364.30996309966, 59329
543,511235.78268876614, 59440
544,510986.0863970588, 59548
545,510051.29357798165, 59660
546,510614.55494505493, 59771
547,511085.24862888484, 59882
548,511156.4379562044, 59992
549,510306.65027322405, 60101
550,511016.4490909091, 60209
551,510684.35208711436, 60318
552,511019.2916666667, 60426
553,511824.513562387, 60535
554,511517.2635379061, 60644
555,511472.3045045045, 60753
556,511088.63129496406, 60861
557,510807.5278276481, 60970
558,510113.39605734765, 61079
559,509673.7924865832, 61188
560,509948.4285714286, 61297
561,510285.9946524064, 61407
562,510820.11387900356, 61516
563,510959.88277087035, 61625
564,511514.6081560284, 61734
565,511485.03893805307, 61843
566,510897.1590106007, 61953
567,511387.5485008818, 62062
568,511859.7411971831, 62171
569,511942.8769771529, 62281
570,512549.3245614035, 62390
571,512019.0770577933, 62499
572,512773.4055944056, 62607
573,513524.7434554974, 62717
574,512984.6550522648, 62825
575,512971.12695652177, 62935
576,512353.71527777775, 63043
577,512188.56672443677, 63152
578,512612.776816609, 63261
579,513435.95509499137, 63369
580,512958.72586206894, 63477
581,512932.99139414803, 63586
582,513650.6907216495, 63694
583,513674.74442538596, 63803
584,512951.29280821915, 63912
585,513442.2444444444, 64021
586,513992.23549488053, 64129
587,514006.129471891, 64238
588,513662.70238095237, 64347
589,514311.6400679117, 64455
590,513766.33898305084, 64564
591,514185.68866328255, 64680
592,513691.9662162162, 64789
593,513555.0674536256, 64897
594,513439.4983164983, 65005
595,513632.8050420168, 65113
596,512835.572147651, 65221
597,513526.59798994975, 65330
598,513287.7742474916, 65439
599,512609.265442404, 65547
600,512427.5183333333, 65656
601,512110.82029950083, 65766
602,512010.6445182724, 65874
603,511240.24212271976, 65982
604,511290.4089403974, 66090
605,511376.44958677684, 66198
606,511857.298679868, 66308
607,512304.5238879736, 66416
608,512696.1710526316, 66525
609,512777.2151067323, 66633
610,513023.1491803279, 66742
611,512240.97872340423, 66849
612,511521.3660130719, 66957
613,510872.3752039152, 67065
614,511087.838762215, 67173
615,511474.9544715447, 67281
616,512012.01948051946, 67390
617,512436.6207455429, 67498
618,512424.46601941745, 67605
619,513099.72859450727, 67713
620,512638.95806451613, 67820
621,512004.729468599, 67927
622,512084.09485530545, 68036
623,512442.48475120385, 68144
624,512286.703525641, 68253
625,512299.4368, 68361
626,511893.0479233227, 68469
627,512584.4561403509, 68576
628,512613.59872611467, 68684
629,512232.0286168521, 68791
630,511913.0396825397, 68899
631,511185.735340729, 69007
632,511020.4319620253, 69116
633,511243.9289099526, 69223
634,510478.8785488959, 69331
635,510420.50393700786, 69443
636,511151.7248427673, 69547
637,510414.13186813187, 69663
638,509882.7962382445, 69766
639,510215.303599374, 69874
640,510882.60625, 69982
641,511413.8517940718, 70091
642,511523.9345794392, 70199
643,511043.5723172628, 70306
644,510733.4208074534, 70414
645,510536.2635658915, 70523
646,510193.22755417955, 70633
647,509489.4744976816, 70740
648,510245.6666666667, 70848
649,510614.77041602466, 70956
650,510997.4846153846, 71064
651,510317.20430107525, 71172
652,510787.47699386504, 71280
653,510918.95099540584, 71389
654,511455.05963302753, 71497
655,510835.6061068702, 71606
656,511070.5198170732, 71714
657,510767.75951293757, 71823
658,511370.6747720365, 71930
659,511640.0682852807, 72039
660,512291.92727272725, 72147
661,512595.77004538575, 72255
662,512938.7084592145, 72363
663,513669.6561085973, 72471
664,513189.5481927711, 72579
665,513273.27368421055, 72688
666,513367.5660660661, 72795
667,512739.4632683658, 72904
668,512230.55838323355, 73011
669,511793.245142003, 73121
670,511552.0179104478, 73230
671,510863.65573770495, 73338
672,510661.02678571426, 73447
673,510425.3046062407, 73555
674,510102.20771513355, 73664
675,509774.9614814815, 73772
676,509832.5621301775, 73880
677,509986.059084195, 73989
678,509293.7610619469, 74097
679,509608.7540500736, 74206
680,510160.3911764706, 74314
681,510426.08076358296, 74422
682,510461.31524926686, 74530
683,510347.40117130306, 74638
684,510426.34941520466, 74745
685,510361.7138686131, 74854
686,510267.58746355685, 74961
687,510078.864628821, 75069
688,510296.02906976745, 75177
689,510987.4586357039, 75286
690,510987.12028985505, 75393
691,510873.4746743849, 75502
692,510299.338150289, 75610
693,510872.96248196246, 75719
694,510350.144092219, 75827
695,510190.2129496403, 75935
696,509876.5028735632, 76044
697,509461.9383070301, 76152
698,508737.80659025785, 76260
699,508482.6180257511, 76368
700,508734.73285714287, 76476
701,509269.6818830242, 76584
702,508945.64814814815, 76692
703,508838.4637268848, 76800
704,508636.79545454547, 76909
705,508031.13617021276, 77017
706,508561.20963172807, 77125
707,508074.65629420086, 77234
708,508474.8940677966, 77342
709,507985.73342736246, 77450
710,508627.90704225353, 77559
711,508816.91139240505, 77667
712,508457.65308988764, 77776
713,508890.3141654979, 77884
714,509069.46078431373, 77992
715,508552.1370629371, 78100
716,508644.88268156425, 78208
717,508159.1659693166, 78316
718,508310.3064066852, 78425
719,508383.983310153, 78533
720,508044.29305555555, 78641
721,508537.2773925104, 78749
722,508551.2299168975, 78857
723,508630.081604426, 78966
724,507991.9392265193, 79073
725,508423.9227586207, 79181
726,508270.0385674931, 79289
727,508312.8143053645, 79397
728,508191.4203296703, 79504
729,508670.9890260631, 79613
730,509140.9767123288, 79721
731,508807.97537619696, 79829
732,508837.0833333333, 79937
733,509230.8076398363, 80045
734,509086.8474114441, 80153
735,509505.81224489794, 80262
736,510031.76494565216, 80371
737,510415.40841248306, 80479
738,510129.18970189703, 80588
739,509823.65899864683, 80696
740,509584.38513513515, 80804
741,509499.1322537112, 80912
742,509131.064690027, 81020
743,508816.37146702554, 81128
744,508861.20967741933, 81236
745,508497.5583892618, 81345
746,508271.3592493298, 81453
747,507710.2610441767, 81560
748,508291.0655080214, 81669
749,508920.4445927904, 81777
750,509539.53466666664, 81885
751,509316.1451398136, 81993
752,509355.81781914894, 82102
753,508943.4342629482, 82210
754,509448.4681697613, 82319
755,509648.80397350993, 82427
756,510219.11904761905, 82536
757,510358.10303830914, 82644
758,510742.3218997361, 82753
759,511379.91040843213, 82860
760,511664.0184210526, 82969
761,511486.6819973719, 83077
762,510974.55511811026, 83185
763,510793.32241153345, 83293
764,510351.8010471204, 83401
765,510079.3934640523, 83510
766,510358.9608355091, 83619
767,510014.03129074315, 83726
768,510449.5, 83834
769,510187.64629388816, 83945
770,509914.7194805195, 84052
771,509608.448767834, 84160
772,509959.87823834195, 84268
773,509959.81630012934, 84378
774,509756.7002583979, 84486
775,510184.0, 84597
776,509622.07216494845, 84705
777,509593.1093951094, 84814
778,509826.81362467865, 84922
779,510141.58023106545, 85032
780,510021.16538461536, 85141
781,509465.9167733675, 85250
782,509627.2212276215, 85359
783,509472.03320561943, 85469
784,509657.26147959183, 85578
785,509595.1821656051, 85688
786,509767.84605597967, 85797
787,510349.5667090216, 85907
788,509944.673857868, 86016
789,509828.8884664132, 86125
790,510109.38860759494, 86234
791,510342.62705436157, 86342
792,510473.68813131313, 86452
793,510569.97099621687, 86561
794,510334.0944584383, 86670
795,510522.6880503145, 86779
796,511068.77763819095, 86889
797,511089.2446675031, 87000
798,511474.68170426064, 87109
799,510884.3053817272, 87218
800,510437.945, 87326
801,510247.75905118603, 87435
802,510138.40024937654, 87544
803,510034.8318804483, 87652
804,510498.08457711444, 87761
805,510613.8074534162, 87870
806,510852.0334987593, 87979
807,510817.9615861214, 88088
808,510916.3873762376, 88196
809,510558.39555006183, 88305
810,510008.55061728397, 88425
811,509474.3970406905, 88534
812,509222.6637931034, 88642
813,509523.70971709717, 88751
814,509886.55896805896, 88860
815,510174.02699386503, 88969
816,510171.20710784313, 89078
817,510289.0024479804, 89187
818,509873.29095354525, 89297
819,509951.61782661785, 89407
820,510009.6658536585, 89516
821,510378.3873325213, 89626
822,510943.86496350367, 89735
823,511430.4313487242, 89844
824,511613.8349514563, 89953
825,511808.48363636364, 90063
826,511393.1271186441, 90172
827,510800.1185006046, 90281
828,511374.75, 90389
829,510958.00120627263, 90498
830,511268.5542168675, 90607
831,511097.606498195, 90716
832,511149.5961538461, 90825
833,510563.6398559424, 90934
834,510157.81774580333, 91044
835,510350.6359281437, 91153
836,510188.6255980861, 91263
837,510677.5519713262, 91372
838,511226.8019093079, 91481
839,511520.4517282479, 91589
840,511217.70714285714, 91699
841,511000.93460166466, 91808
842,510780.7565320665, 91916
843,511027.153024911, 92025
844,511405.90995260666, 92135
845,511446.5443786982, 92246
846,510860.8262411347, 92355
847,511379.4344746163, 92464
848,511116.21226415096, 92572
849,511066.2190812721, 92681
850,510838.8929411765, 92791
851,510908.9130434783, 92900
852,510550.28755868546, 93009
853,510954.94021101994, 93117
854,510961.8266978923, 93225
855,510944.6865497076, 93335
856,511270.67873831774, 93444
857,511248.49824970827, 93553
858,511079.4277389277, 93662
859,510897.87427240977, 93773
860,510600.4534883721, 93883
861,510306.59233449475, 93991
862,510144.2320185615, 94101
863,510412.3371958285, 94210
864,510302.4270833333, 94319
865,510118.0473988439, 94429
866,510652.8152424942, 94539
867,510832.36562860437, 94647
868,511142.40092165896, 94757
869,511061.9309551208, 94865
870,511032.38850574713, 94974
871,511168.0619977038, 95083
872,510831.62958715594, 95192
873,510390.36311569304, 95302
874,509867.0423340961, 95412
875,509923.504, 95521
876,509412.4292237443, 95629
877,509410.6841505131, 95738
878,509532.70615034166, 95847
879,509526.3026166098, 95956
880,508960.9863636364, 96065
881,508618.3893303065, 96174
882,508365.34467120183, 96284
883,508311.13590033975, 96394
884,507877.11877828056, 96504
885,508064.7604519774, 96613
886,507855.3600451467, 96722
887,507932.8579481398, 96831
888,507436.34234234237, 96940
889,506939.88188976375, 97048
890,507166.4078651685, 97156
891,507187.1212121212, 97264
892,506700.100896861, 97376
893,506323.93281075027, 97485
894,506037.5939597315, 97596
895,505679.57877094974, 97705
896,505647.76004464284, 97814
897,505139.65774804907, 97922
898,504767.8786191537, 98030
899,504682.64627363737, 98139
900,504758.26666666666, 98248
901,505082.5826859046, 98356
902,505621.1042128603, 98467
903,506083.09634551493, 98576
904,505534.60951327434, 98685
905,505919.56243093923, 98793
906,506050.32229580573, 98905
907,506435.7673649394, 99014
908,506486.75, 99122
909,507016.9416941694, 99231
910,507452.39120879123, 99340
911,507056.61909989023, 99449
912,506840.2149122807, 99558
913,507374.3570646221, 99668
914,507408.76695842453, 99777
915,507040.32349726773, 99886
916,506528.31877729256, 99994
917,506962.4449291167, 100103
918,507488.59368191723, 100210
919,507537.9390642002, 100319
920,507652.5478260869, 100427
921,508000.63409337675, 100536
922,507837.7418655098, 100644
923,507597.50270855904, 100753
924,507349.5, 100862
925,507747.6335135135, 100971
926,508019.28617710585, 101078
927,507911.82524271845, 101187
928,507949.1390086207, 101294
929,508055.0333692142, 101403
930,508408.9946236559, 101511
931,508644.67024704616, 101619
932,508835.5557939914, 101727
933,508487.66773847805, 101836
934,508305.7591006424, 101944
935,508598.5069518717, 102053
936,508560.9967948718, 102161
937,508198.84738527215, 102269
938,508141.1993603411, 102377
939,507935.72949946753, 102486
940,507637.27659574465, 102594
941,507184.96280552604, 102703
942,506758.5721868365, 102811
943,506610.07741251326, 102919
944,507090.12923728814, 103028
945,507509.04021164024, 103137
946,507304.45877378434, 103245
947,507625.58711721224, 103354
948,507528.8713080169, 103462
949,507053.8398314015, 103570
950,507407.66736842104, 103678
951,507377.6193480547, 103787
952,507563.8886554622, 103895
953,507816.963273872, 104003
954,507574.86373165617, 104111
955,507870.2418848167, 104220
956,507526.2479079498, 104328
957,507211.2727272727, 104435
958,507470.9311064718, 104543
959,506945.6684045881, 104652
960,506570.98020833335, 104759
961,506998.37252861605, 104868
962,507300.6299376299, 104976
963,507158.8317757009, 105085
964,506774.97614107886, 105193
965,506884.9575129534, 105302
966,507162.1262939959, 105410
967,507060.4994829369, 105518
968,507060.15392561984, 105627
969,506924.84210526315, 105735
970,506790.21649484534, 105843
971,507057.2739443872, 105952
972,507314.66872427985, 106060
973,507797.09044193215, 106168
974,508128.3911704312, 106277
975,508579.20717948716, 106386
976,508069.37909836066, 106493
977,508289.36131013307, 106602
978,507811.436605317, 106710
979,508099.506639428, 106819
980,508425.36836734693, 106928
981,508618.7981651376, 107044
982,509086.249490835, 107149
983,508889.9593082401, 107257
984,508998.3841463415, 107366
985,508904.62842639594, 107474
986,508445.5537525355, 107583
987,508632.19351570413, 107690
988,508995.7398785425, 107798
989,509324.7330637007, 107907
990,509073.82727272727, 108016
991,509296.282542886, 108124
992,509392.45362903224, 108232
