Events Sent, Average throughput (events/second)
1415681, 996.6934641349286
1415781, 996.6936976834694
1415881, 996.6939311990203
1415982, 996.6934607925807
1416082, 996.6936942917147
1416182, 996.6939277578729
1416283, 996.6934574516533
1416383, 996.6936909014017
1416483, 996.693924318188
1416584, 996.6934541121458
1416684, 996.6936875125293
1416784, 996.6939208799648
1416885, 996.6934507740572
1416985, 996.6936841250966
1417085, 996.693917443202
1417185, 996.6941507283806
1417286, 996.6936807391028
1417386, 996.6939140078991
1417486, 996.6941472437823
1417587, 996.6936773545468
1417687, 996.6939105740547
1417787, 996.6941437606637
1417888, 996.693673971428
1417988, 996.6939071416684
1418088, 996.6941402790236
1418189, 996.6936705897451
1418289, 996.6939037107387
1418389, 996.6941367988612
1418490, 996.6936672094973
1418590, 996.6939002812652
1418690, 996.6941333201756
1418790, 996.6943663262358
1418891, 996.6938968532467
1418991, 996.6941298429659
1419091, 996.6943627998487
1419192, 996.6938934266823
1419292, 996.694126367231
1419392, 996.6943592749572
1419493, 996.6938900015709
1419593, 996.69412289297
1419693, 996.6943557515604
1419794, 996.693886577912
1419894, 996.694119420182
1419994, 996.6943522296573
1420094, 996.6945850063447
1420195, 996.6941159488662
1420295, 996.694348709247
1420395, 996.6945814368538
1420496, 996.6941124790214
1420596, 996.6943451903285
1420696, 996.6945778688755
1420797, 996.6941090106468
1420897, 996.6943416729009
1420997, 996.6945743024088
1421097, 996.6948068991773
1421198, 996.6943381569635
1421298, 996.6945707374528
1421398, 996.6948032852164
1421499, 996.6943346425147
1421599, 996.6945671740061
1421699, 996.6947996727858
1421800, 996.694331129554
1421900, 996.6945636120684
1422000, 996.6947960618847
1422101, 996.6943276180805
1422201, 996.6945600516383
1422301, 996.6947924525118
1422401, 996.695024820708
1422502, 996.694556492715
1422602, 996.6947888446664
1422702, 996.6950211639543
1422803, 996.6945529352975
1422903, 996.6947852383472
1423003, 996.6950175087474
1423104, 996.6945493793847
1423204, 996.6947816335536
1423304, 996.6950138550865
1423405, 996.6945458249761
1423505, 996.6947780302844
1423605, 996.6950102029706
1423705, 996.6952423430415
1423806, 996.6947744285387
1423906, 996.6950065523988
1424006, 996.6952386436574
1424107, 996.6947708283155
1424207, 996.6950029033701
1424307, 996.6952349458368
1424408, 996.6947672296141
1424508, 996.6949992558834
1424608, 996.6952312495788
1424709, 996.694763632433
1424809, 996.6949956099379
1424909, 996.6952275548825
1425010, 996.6947600367718
1425110, 996.6949919655325
1425210, 996.6952238617467
1425310, 996.6954557254212
1425411, 996.6949883226662
1425511, 996.6952201701705
1425611, 996.6954519851489
1425712, 996.6949846813383
1425812, 996.695216480153
1425912, 996.6954482464556
1426013, 996.6949810415473
1426113, 996.6952127916933
1426213, 996.6954445093404
1426314, 996.6949774032927
1426414, 996.69520910479
1426514, 996.6954407738025
1426615, 996.6949737665733
1426715, 996.6952054194426
1426815, 996.6954370398405
1426915, 996.6956686277739
1427016, 996.6952017356498
1427116, 996.6954333074535
1427216, 996.6956648468066
1427317, 996.6951980534106
1427417, 996.6954295766409
1427517, 996.6956610674339
1427618, 996.6951943727244
1427718, 996.6954258474012
1427818, 996.6956572896546
1427919, 996.6951906935898
1428019, 996.6954221197337
1428119, 996.6956535134676
1428220, 996.6951870160059
1428320, 996.6954183936373
1428420, 996.6956497388724
1428520, 996.695881051718
1428621, 996.695414669111
1428721, 996.6956459658674
1428821, 996.6958772302479
1428922, 996.6954109461537
1429022, 996.6956421944518
1429122, 996.6958734103877
1429223, 996.6954072247648
1429323, 996.6956384246248
1429423, 996.6958695921361
1429524, 996.6954035049429
1429624, 996.6956346563852
1429724, 996.6958657754923
1429825, 996.6953997866872
1429925, 996.695630889732
1430025, 996.6958619604552
1430125, 996.6960929988637
1430226, 996.6956271246642
1430326, 996.6958581470237
1430426, 996.6960891370821
1430527, 996.6956233611809
1430627, 996.6958543351972
1430727, 996.6960852769257
1430828, 996.695619599281
1430928, 996.695850524974
1431028, 996.696081418393
1431128, 996.6963122795445
1431229, 996.6958467163536
1431329, 996.6960775614831
1431429, 996.6963083743588
1431530, 996.6958429093348
1431630, 996.6960737061951
1431730, 996.696304470815
1431830, 996.6965352032015
1431931, 996.6960698525278
1432031, 996.6963005689122
1432131, 996.6965312530766
1432231, 996.6967619050279
1432332, 996.6962966686494
1432432, 996.696527304612
1432532, 996.6967579083748
1432633, 996.6962927700256
1432733, 996.6965233578063
1432833, 996.6967539134009
1432933, 996.696984436816
1433034, 996.6965194126587
1433134, 996.6967499201052
1433234, 996.6969803953856
1433335, 996.696515469168
1433435, 996.6967459284864
1433535, 996.6969763556523
1433635, 996.6972067506722
1433736, 996.6967419385437
1433836, 996.6969723176151
1433936, 996.6972026645541
1434036, 996.6974329793672
1434137, 996.6969682812729
1434237, 996.6971985801509
1434337, 996.6974288469168
1434438, 996.6969642466248
1434538, 996.6971944974619
1434638, 996.6974247162002
1434739, 996.6969602136695
1434839, 996.6971904164858
1434939, 996.6974205872166
1435040, 996.6969561824061
1435140, 996.6971863372215
1435240, 996.6974164599649
1435340, 996.6976465506431
1435441, 996.697182259668
1435541, 996.6974123344439
1435641, 996.6976423771681
1435742, 996.6971781838241
1435842, 996.6974082106527
1435942, 996.6976382054429
1436043, 996.697174109689
1436143, 996.6974040885901
1436243, 996.6976340354662
1436344, 996.6971700372612
1436444, 996.6973999682549
1436544, 996.697629867237
1436644, 996.6978597342139
1436745, 996.6973958496462
1436845, 996.6976257007541
1436945, 996.6978555198704
1437046, 996.697391732763
1437146, 996.6976215360165
1437246, 996.6978513072918
1437347, 996.6973876176038
1437447, 996.6976173730231
1437547, 996.6978470964775
1437648, 996.6973835041679
1437748, 996.6976132117728
1437848, 996.6978428874262
1437948, 996.6980725311346
1438049, 996.6976090522645
1438149, 996.6978386801368
1438249, 996.6980682760773
1438350, 996.6976048944972
1438450, 996.6978344746082
1438550, 996.6980640228007
1438651, 996.6976007384695
1438751, 996.6978302708392
1438851, 996.6980597713036
1438952, 996.6975965841807
1439052, 996.6978260688286
1439152, 996.6980555215849
1439252, 996.6982849424563
1439353, 996.6978218685757
1439453, 996.6980512736435
1439553, 996.6982806468396
1439654, 996.6978176700791
1439754, 996.6980470274783
1439854, 996.6982763530191
1439955, 996.6978134733378
1440055, 996.6980427830881
1440155, 996.6982720609935
1440256, 996.6978092783505
1440356, 996.6980385404719
1440456, 996.6982677707614
1440556, 996.6984969692257
1440657, 996.6980342996286
1440757, 996.6982634823222
1440857, 996.6984926332037
1440958, 996.6980300605569
1441058, 996.6982591956744
1441158, 996.6984882989929
1441259, 996.698025823256
1441359, 996.6982549108168
1441459, 996.6984839665922
1441560, 996.6980215877244
1441660, 996.6982506277485
1441760, 996.6984796360005
1441860, 996.6987086124867
1441961, 996.6982463464684
1442061, 996.6984753072165
1442161, 996.6987042362122
1442262, 996.6982420669754
1442362, 996.6984709802393
1442462, 996.6986998617641
1442563, 996.6982377892681
1442663, 996.6984666550678
1442763, 996.6986954891414
1442864, 996.6982335133456
1442964, 996.6984623317005
1443064, 996.6986911183426
1443164, 996.6989198732784
1443265, 996.6984580101368
1443365, 996.6986867493669
1443465, 996.698915456904
1443566, 996.6984536903751
1443666, 996.6986823822131
1443766, 996.6989110423712
1443867, 996.6984493724145
1443967, 996.6986780168799
1444067, 996.6989066296785
1444168, 996.6984450562538
1444268, 996.6986736533663
1444368, 996.6989022188251
1444469, 996.698440741892
1444569, 996.6986692916711
1444669, 996.6988978098096
1444769, 996.6991262963145
1444870, 996.6986649317931
1444970, 996.6988934026311
1445070, 996.6991218418485
1445171, 996.6986605737314
1445271, 996.6988889972885
1445371, 996.6991173892378
1445472, 996.6986562174847
1445572, 996.6988845937802
1445672, 996.6991129384812
1445773, 996.6986518630519
1445873, 996.6988801921054
1445973, 996.6991084895776
1446073, 996.699336755475
1446174, 996.6988757922629
1446274, 996.6991040425258
1446374, 996.6993322612271
1446475, 996.6988713942515
1446575, 996.6990995973247
1446675, 996.6993277688492
1446776, 996.6988669980702
1446876, 996.6990951539732
1446976, 996.6993232783404
1447076, 996.6995513711788
1447177, 996.6990907124699
1447277, 996.6993187896995
1447377, 996.6995468354132
1447478, 996.6990862728138
1447578, 996.6993143029254
1447678, 996.6995423015339
1447779, 996.6990818350038
1447879, 996.6993098180166
1447979, 996.6995377695395
1448080, 996.6990773990387
1448180, 996.6993053349722
1448280, 996.6995332394289
1448381, 996.6990729649174
1448481, 996.699300853791
1448581, 996.6995287112009
1448681, 996.6997565371535
1448782, 996.6992963744717
1448882, 996.6995241848543
1448982, 996.6997519637924
1449083, 996.6992918970135
1449183, 996.699519660388
1449283, 996.6997473923312
1449384, 996.6992874214149
1449484, 996.6995151378007
1449584, 996.6997428227684
1449685, 996.6992829476749
1449785, 996.6995106170915
1449885, 996.699738255103
1449985, 996.6999658617158
1450086, 996.699506098259
1450186, 996.6997336893336
1450286, 996.6999612490226
1450387, 996.699501581302
1450487, 996.6997291254593
1450587, 996.6999566382437
1450688, 996.6994970662196
1450788, 996.6997245634785
1450888, 996.6999520293779
1450988, 996.7001794639239
1451089, 996.6997200033906
1451189, 996.699947422424
1451289, 996.7001748101171
1451390, 996.6997154451939
1451490, 996.6999428173807
1451590, 996.7001701582403
1451691, 996.6997108888876
1451791, 996.699938214247
1451891, 996.7001655082923
1451992, 996.6997063344702
1452092, 996.6999336130218
1452192, 996.7001608602719
1452292, 996.7003880762271
1452393, 996.6999290137036
1452493, 996.7001562141779
1452593, 996.7003833833703
1452694, 996.6999244162914
1452794, 996.7001515700092
1452894, 996.700378692458
1452995, 996.699919820784
1453095, 996.7001469277645
1453195, 996.7003740034888
1453296, 996.6999152271801
1453396, 996.7001422874426
1453496, 996.7003693164618
1453597, 996.6999106354787
1453697, 996.7001376490424
1453797, 996.7003646313757
1453897, 996.7005915824849
1453998, 996.7001330125626
1454098, 996.700359948229
1454198, 996.7005868526845
1454299, 996.7001283780021
1454399, 996.700355267021
1454499, 996.7005821248416
1454600, 996.7001237453595
1454700, 996.7003505877501
1454800, 996.7005773989553
1454901, 996.7001191146339
1455001, 996.7003459104152
1455101, 996.700572675024
1455201, 996.7007994084665
1455302, 996.7003412350151
1455402, 996.7005679530466
1455502, 996.7007946399249
1455603, 996.7003365615487
1455703, 996.7005632330222
1455803, 996.7007898733551
1455904, 996.7003318900147
1456004, 996.7005585149491
1456104, 996.7007851087559
1456205, 996.700327220412
1456305, 996.7005537988265
1456405, 996.7007803461263
1456505, 996.7010068623176
1456606, 996.700549084653
1456706, 996.7007755854647
1456806, 996.701002055181
1456907, 996.7005443724274
1457007, 996.7007708267702
1457107, 996.7009972500304
1457208, 996.7005396621485
1457308, 996.7007660700415
1457408, 996.7009924468646
1457509, 996.700534953815
1457609, 996.7007613152773
1457709, 996.7009876456824
1457809, 996.7012139450368
1457910, 996.7007565624765
1458010, 996.7009828464826
1458110, 996.7012090994507
1458211, 996.7007518116376
1458311, 996.7009780492639
1458411, 996.7012042558647
1458512, 996.7007470627599
1458612, 996.700973254025
1458712, 996.7011994142778
1458813, 996.7007423158417
1458913, 996.7009684607649
1459013, 996.7011945746885
1459113, 996.7014206576187
1459214, 996.7009636694823
1459314, 996.7011897370957
1459414, 996.7014157737284
1459515, 996.7009588801759
1459615, 996.701184901498
1459715, 996.7014108918521
1459816, 996.7009540928445
1459916, 996.7011800678944
1460016, 996.7014060119889
1460117, 996.700949307487
1460217, 996.7011752362833
1460317, 996.7014011341373
1460417, 996.7016270010552
1460518, 996.701170406664
1460618, 996.7013962582961
1460718, 996.701622079005
1460819, 996.7011655790348
1460919, 996.7013913844642
1461019, 996.7016171589829
1461120, 996.7011607533947
1461220, 996.7013865126402
1461320, 996.7016122409876
1461421, 996.7011559297424
1461521, 996.7013816428228
1461621, 996.7016073250179
1461722, 996.7011511080767
1461822, 996.7013767750109
1461922, 996.7016024110725
1462022, 996.7018280162679
1462123, 996.7013719092033
1462223, 996.7015974991502
1462323, 996.7018230582436
1462424, 996.7013670453986
1462524, 996.7015925892498
1462624, 996.70181810226
1462725, 996.7013621835957
1462825, 996.7015876813699
1462925, 996.7018131483159
1463026, 996.7013573237933
1463126, 996.7015827755095
1463226, 996.7018081964098
1463326, 996.7020335865009
1463427, 996.701577871667
1463527, 996.7018032465406
1463627, 996.7020285906177
1463728, 996.7015729698414
1463828, 996.7017982987072
1463928, 996.702023596789
1464029, 996.7015680700314
1464129, 996.7017933529081
1464229, 996.7020186050133
1464330, 996.7015631722358
1464430, 996.7017884091422
1464530, 996.7020136152895
1464631, 996.7015582764533
1464731, 996.7017834674081
1464831, 996.7020086276164
1464932, 996.7015533826826
1465032, 996.7017785277045
1465132, 996.7020036419926
1465232, 996.7022287255534
1465333, 996.7017735900304
1465433, 996.701998658417
1465533, 996.7022236960887
1465634, 996.7017686543844
1465734, 996.7019936768882
1465834, 996.7022186686897
1465935, 996.7017637207653
1466035, 996.7019886974049
1466135, 996.7022136433548
1466235, 996.7024385586213
1466336, 996.7019837199659
1466436, 996.702208620083
1466536, 996.702433489529
1466637, 996.70197874457
1466737, 996.7022035988729
1466837, 996.7024284225173
1466938, 996.701973771216
1467038, 996.7021985797232
1467138, 996.7024233575846
1467239, 996.7019687999024
1467339, 996.7021935626328
1467439, 996.7024182947298
1467539, 996.7026429961998
1467640, 996.7021885476001
1467740, 996.7024132339515
1467840, 996.7026378896883
1467941, 996.7021835346244
1468041, 996.7024081752485
1468141, 996.7026327852706
1468242, 996.7021785237039
1468342, 996.7024031186195
1468442, 996.7026276829456
1468543, 996.7021735148375
1468643, 996.7023980640632
1468743, 996.7026225827119
1468843, 996.7028470707897
1468944, 996.7023930115784
1469044, 996.7026174845682
1469144, 996.7028419269997
1469245, 996.7023879611637
1469345, 996.7026123885132
1469445, 996.7028367853169
1469546, 996.7023829128179
1469646, 996.7026072945457
1469746, 996.7028316457402
1469847, 996.7023778665398
1469947, 996.7026022026645
1470047, 996.7028265082681
1470147, 996.7030507833571
1470248, 996.702597112868
1470348, 996.7028213728995
1470448, 996.7030456024286
1470549, 996.7025920251552
1470649, 996.702816239633
1470749, 996.7030404236209
1470850, 996.7025869395247
1470950, 996.7028111084674
1471050, 996.7030352469325
1471151, 996.7025818559754
1471251, 996.7028059794012
1471351, 996.703030072362
1471452, 996.7025767745057
1471552, 996.7028008524334
1471652, 996.7030248999083
1471752, 996.703248916937
1471853, 996.7027957275625
1471953, 996.7030197295702
1472053, 996.703243701144
1472154, 996.7027906047873
1472254, 996.703014561346
1472354, 996.7032384874833
1472455, 996.7027854841065
1472555, 996.7030093952349
1472655, 996.703233275954
1472756, 996.7027803655188
1472856, 996.7030042312351
1472956, 996.7032280665546
1473057, 996.7027752490229
1473157, 996.7029990693457
1473257, 996.7032228592839
1473357, 996.7034466188439
1473458, 996.7029939095651
1473558, 996.7032176541405
1473658, 996.7034413683501
1473759, 996.7029887518922
1473859, 996.7032124511232
1473959, 996.7034361200007
1474060, 996.7029835963258
1474160, 996.7032072502307
1474260, 996.7034308737943
1474361, 996.7029784428644
1474461, 996.7032020514615
1474561, 996.7034256297298
1474662, 996.7029732915069
1474762, 996.7031968548146
1474862, 996.7034203878057
1474962, 996.7036438904867
1475063, 996.7031916602884
1475163, 996.703415148021
1475263, 996.7036386054555
1475364, 996.7031864678818
1475464, 996.703409910374
1475564, 996.7036333225803
1475665, 996.7031812775934
1475765, 996.7034046748635
1475865, 996.7036280418602
1475966, 996.7031760894222
1476066, 996.7033994414884
1476166, 996.7036227632937
1476266, 996.7038460548438
1476367, 996.7033942102472
1476467, 996.7036174868792
1476567, 996.7038407332684
1476668, 996.7033889811387
1476768, 996.7036122126156
1476868, 996.7038354138623
1476968, 996.7040585848847
1477069, 996.7036069405018
1477169, 996.703830096624
1477269, 996.7040532225343
1477370, 996.7036016705362
1477470, 996.7038247815523
1477570, 996.7040478623686
1477670, 996.7042709129914
1477771, 996.7038194686457
1477871, 996.7040425043864
1477971, 996.7042655099457
1478071, 996.7044884853299
1478172, 996.7040371485863
1478272, 996.7042601091005
1478372, 996.7044830394515
1478473, 996.7040317949668
1478573, 996.7042547104539
1478673, 996.7044775957903
1478773, 996.704700450982
1478874, 996.7042493140051
1478974, 996.7044721543449
1479074, 996.7046949645521
1479174, 996.7049177446331
1479275, 996.7044667151138
1479375, 996.7046894803549
1479475, 996.7049122154818
1479576, 996.7044612780959
1479676, 996.7046839983889
1479776, 996.70490668858
1479876, 996.7051293486752
1479977, 996.7046785186526
1480077, 996.7049011639259
1480177, 996.7051237791155
1480278, 996.7046730411449
1480378, 996.7048956415185
1480478, 996.7051182118207
1480578, 996.7053407520576
1480679, 996.7048901213565
1480779, 996.7051126467893
1480879, 996.705335142169
1480979, 996.7055576075015
1481080, 996.7051070840197
1481180, 996.7053295345603
1481280, 996.705551955066
1481380, 996.7057743455426
1481481, 996.7053239292303
1481581, 996.7055463049269
1481681, 996.705768650607
1481782, 996.7053183261775
1481882, 996.7055406570834
1481982, 996.7057629579846
1482082, 996.7059852288875
1482183, 996.7055350115337
1482283, 996.7057572676742
1482383, 996.7059794938285
1482483, 996.7062016900026
1482584, 996.7057515796745
1482684, 996.7059737610981
1482784, 996.7061959125538
1482885, 996.7057458939836
1482985, 996.7059680306949
1483085, 996.70619013745
1483185, 996.7064122142551
1483286, 996.7059623026173
1483386, 996.70618436469
1483486, 996.7064063968247
1483587, 996.705956576864
1483687, 996.7061785942723
1483787, 996.7064005817547
1483887, 996.7066225393173
1483988, 996.7061728261954
1484088, 996.7063947690433
1484188, 996.7066166819836
1484289, 996.7061670604579
1484389, 996.7063889586893
1484489, 996.7066108270253
1484589, 996.7068326654718
1484690, 996.7063831506914
1484790, 996.7066049744409
1484890, 996.7068267683128
1484991, 996.7063773450478
1485091, 996.7065991242288
1485191, 996.7068208735442
1485291, 996.7070425930002
1485392, 996.7065932763877
1485492, 996.7068149811645
1485592, 996.7070366560939
1485692, 996.7072583011823
1485793, 996.7068090911722
1485893, 996.707030721593
1485993, 996.7072523221846
1486094, 996.7068032035659
1486194, 996.7070247894958
1486294, 996.7072463456086
1486395, 996.706797318344
1486495, 996.7070188598011
1486595, 996.7072403714528
1486695, 996.7074618533055
1486796, 996.7070129325072
1486896, 996.7072343997158
1486996, 996.7074558371373
1487097, 996.7070070076128
1487197, 996.7072284303963
1487297, 996.7074498234044
1487398, 996.7070010851164
1487498, 996.7072224634924
1487598, 996.7074438121052
1487698, 996.7076651309608
1487799, 996.7072164990028
1487899, 996.707437803238
1487999, 996.7076590777278
1488100, 996.7072105369263
1488200, 996.7074317968015
1488300, 996.7076530269435
1488401, 996.7072045772611
1488501, 996.7074257927943
1488601, 996.707646978606
1488701, 996.7078681347027
1488802, 996.7074197912146
1488902, 996.7076409327142
1489002, 996.7078620445103
1489103, 996.7074137920614
1489203, 996.7076348892663
1489303, 996.7078559567798
1489404, 996.7074077953329
1489504, 996.7076288482609
1489604, 996.7078498715096
1489705, 996.7074018010277
1489805, 996.7076228096967
1489905, 996.7078437886979
1490005, 996.7080647380377
1490106, 996.7076167735718
1490206, 996.7078377083437
1490306, 996.708058613466
1490407, 996.7076107398851
1490507, 996.7078316304452
1490607, 996.7080524913677
1490708, 996.707604708635
1490808, 996.707825555001
1490908, 996.7080463717413
1491009, 996.7075986798202
1491109, 996.7078194820097
1491209, 996.7080402545854
1491309, 996.7082609975531
1491410, 996.7078134114696
1491510, 996.7080341398985
1491610, 996.7082548387312
1491711, 996.7078073433795
1491811, 996.7080280276791
1491911, 996.7082486823946
1492012, 996.7078012777378
1492112, 996.7080219179257
1492212, 996.7082425285415
1492313, 996.7077952145428
1492413, 996.7080158106369
1492513, 996.7082363771706
1492613, 996.7084569141499
1492714, 996.7080097058109
1492814, 996.7082302282803
1492914, 996.708450721207
1493015, 996.7080036034467
1493115, 996.708224081869
1493215, 996.7084445307607
1493316, 996.7079975035424
1493416, 996.7082179379356
1493516, 996.7084383428098
1493616, 996.7086587181711
1493717, 996.7082117964782
1493817, 996.7084321573526
1493917, 996.708652488726
1494018, 996.7082056574955
1494118, 996.7084259743875
1494218, 996.7086462617905
1494319, 996.7081995209858
1494419, 996.7084197939132
1494519, 996.7086400373631
1494620, 996.7081933869479
1494720, 996.7084136159281
1494820, 996.7086338154426
1494920, 996.7088539854976
1495021, 996.7084074404306
1495121, 996.7086275960273
1495221, 996.7088477221762
1495322, 996.7084012674193
1495422, 996.7086213791158
1495522, 996.7088414613761
1495623, 996.7083950968927
1495723, 996.7086151647063
1495823, 996.7088352030955
1495924, 996.7083889288493
1496024, 996.7086089527976
1496124, 996.7088289473332
1496225, 996.7083827632877
1496325, 996.708602743388
1496425, 996.7088226940875
1496525, 996.7090426153923
1496626, 996.7085965364761
1496726, 996.708816443357
1496826, 996.7090363208549
1496927, 996.7085903320602
1497027, 996.7088101951401
1497127, 996.7090300288486
1497228, 996.7085841301392
1497328, 996.7088039494353
1497428, 996.7090237393718
1497528, 996.7092434999546
1497629, 996.708797706241
1497729, 996.709017452423
1497829, 996.7092371692629
1497930, 996.7087914655558
1498030, 996.7090111680006
1498130, 996.7092308411153
1498231, 996.7087852273781
1498331, 996.7090048861032
1498431, 996.70922451551
1498532, 996.7087789917065
1498632, 996.7089986067293
1498732, 996.7092181924454
1498832, 996.7094377488604
1498933, 996.7089923298773
1499033, 996.70921187192
1499133, 996.7094313846737
1499234, 996.7089860555457
1499334, 996.7092055539326
1499434, 996.7094250230421
1499535, 996.708979783733
1499635, 996.7091992384813
1499735, 996.709418663964
1499835, 996.7096380601866
1499936, 996.7091929255648
1500036, 996.7094123074379
1500136, 996.7096316600628
1500237, 996.7091866151815
1500337, 996.7094059534625
1500437, 996.7096252625068
1500537, 996.7098445423205
1500638, 996.709399602036
1500738, 996.7096188675172
1500838, 996.7098381037794
1500939, 996.7093932531569
1501039, 996.7096124750923
1501139, 996.7098316678203
1501240, 996.7093869068236
1501340, 996.7096060852305
1501440, 996.7098252344416
1501540, 996.7100443544628
1501641, 996.7095996979305
1501741, 996.709818803642
1501841, 996.710037880175
1501942, 996.7095933131906
1502042, 996.7098123754196
1502142, 996.710031408482
1502243, 996.7095869310092
1502343, 996.7098059497731
1502443, 996.7100249393822
1502544, 996.7095805513848
1502644, 996.7097995267009
1502744, 996.7100184728737
1502845, 996.709574174316
1502945, 996.7097931062015
1503045, 996.7100120089551
1503145, 996.7102308825828
1503246, 996.7097866882733
1503346, 996.7100055476251
1503446, 996.7102243778626
1503547, 996.7097802729147
1503647, 996.7099990888819
1503747, 996.7102178757465
1503848, 996.7097738601242
1503948, 996.7099926327239
