events count, average value,lower bound - 0.3, upper bound - 0.3, timeSpent
566,5188.17835671,3631.7248497,6744.63186373,274
567,5191.32730924,3633.92911647,6748.72550201,274
568,5208.63132911,3646.04193038,6771.22072785,274
569,5209.48422713,3646.63895899,6772.32949527,275
570,5208.97939778,3646.28557845,6771.67321712,275
571,5208.91587302,3646.24111111,6771.59063492,275
572,5210.06518283,3647.04562798,6773.08473768,275
573,5215.63476874,3650.94433812,6780.32519936,275
574,5210.8256,3647.57792,6774.07328,275
575,5212.66666667,3648.86666667,6776.46666667,275
576,5212.80738363,3648.96516854,6776.64959872,275
577,5209.60771704,3646.72540193,6772.49003215,276
578,5215.4863124,3650.84041868,6780.13220612,276
579,5210.60483871,3647.4233871,6773.78629032,276
580,5209.86106624,3646.90274637,6772.81938611,276
581,5205.89482201,3644.1263754,6767.66326861,276
582,5207.23662885,3645.06564019,6769.4076175,276
583,5213.57305195,3649.50113636,6777.64496753,276
584,5215.07317073,3650.55121951,6779.59512195,276
585,5212.03583062,3648.42508143,6775.6465798,277
586,5215.30995106,3650.71696574,6779.90293638,277
587,5218.34477124,3652.84133987,6783.84820261,277
588,5225.15057283,3657.60540098,6792.69574468,277
589,5224.96551724,3657.47586207,6792.45517241,277
590,5223.45723684,3656.42006579,6790.49440789,277
591,5215.78747941,3651.05123558,6780.52372323,277
592,5218.90594059,3653.23415842,6784.57772277,278
593,5213.30082645,3649.31057851,6777.29107438,278
594,5220.49503311,3654.34652318,6786.64354305,278
595,5214.91708126,3650.44195688,6779.39220564,278
596,5216.26744186,3651.3872093,6781.14767442,278
597,5210.68386023,3647.47870216,6773.8890183,278
598,5212.62666667,3648.83866667,6776.41466667,278
599,5207.65108514,3645.3557596,6769.94641068,279
600,5208.34782609,3645.84347826,6770.85217391,279
601,5208.42043551,3645.89430486,6770.94656616,279
602,5212.88422819,3649.01895973,6776.74949664,279
603,5209.11260504,3646.37882353,6771.84638655,279
604,5210.75757576,3647.53030303,6773.98484848,279
605,5205.78246206,3644.04772344,6767.51720067,279
606,5198.72804054,3639.10962838,6758.3464527,280
607,5202.43147208,3641.70203046,6763.16091371,280
608,5202.02542373,3641.41779661,6762.63305085,280
609,5199.57385399,3639.70169779,6759.44601019,280
610,5204.44557823,3643.11190476,6765.7792517,280
611,5202.08177172,3641.4572402,6762.70630324,280
612,5196.37883959,3637.46518771,6755.29249147,281
613,5200.63076923,3640.44153846,6760.82,281
614,5197.6010274,3638.32071918,6756.88133562,281
615,5196.23842196,3637.36689537,6755.10994854,281
616,5203.54639175,3642.48247423,6764.61030928,281
617,5197.60929432,3638.32650602,6756.89208262,281
618,5200.82758621,3640.57931034,6761.07586207,281
619,5208.99827288,3646.29879102,6771.69775475,282
620,5210.29757785,3647.2083045,6773.38685121,282
621,5210.11458333,3647.08020833,6773.14895833,282
622,5213.21217391,3649.24852174,6777.17582609,282
623,5210.17247387,3647.12073171,6773.22421603,282
624,5215.54799302,3650.88359511,6780.21239092,282
625,5216.29895105,3651.40926573,6781.18863636,283
626,5213.40980736,3649.38686515,6777.43274956,283
627,5220.35614035,3654.24929825,6786.46298246,283
628,5217.67838313,3652.37486819,6782.98189807,283
629,5211.82394366,3648.27676056,6775.37112676,283
630,5215.61199295,3650.92839506,6780.29559083,283
631,5211.48586572,3648.04010601,6774.93162544,283
632,5208.3539823,3645.84778761,6770.86017699,284
633,5204.68971631,3643.28280142,6766.09663121,284
634,5197.92895204,3638.55026643,6757.30763766,284
635,5215.57322835,3650.90125984,6780.24519685,284
636,5208.75786164,3646.13050314,6771.38522013,287
637,5213.08477237,3649.15934066,6777.01020408,289
638,5209.20376176,3646.44263323,6771.96489028,291
639,5207.07042254,3644.94929577,6769.1915493,292
640,5205.925,3644.1475,6767.7025,293
641,5203.3650546,3642.35553822,6764.37457098,294
642,5204.30841121,3643.01588785,6765.60093458,295
643,5210.63452566,3647.44416796,6773.82488336,296
644,5202.93167702,3642.05217391,6763.81118012,298
645,5208.63565891,3646.04496124,6771.22635659,298
646,5214.89628483,3650.42739938,6779.36517028,298
647,5211.51159196,3648.05811437,6774.96506955,301
648,5218.73919753,3653.11743827,6784.36095679,309
649,5218.62557781,3653.03790447,6784.21325116,309
650,5215.83538462,3651.08476923,6780.586,310
651,5213.58525346,3649.50967742,6777.66082949,310
652,5217.44171779,3652.20920245,6782.67423313,310
653,5217.27565084,3652.09295559,6782.45834609,314
654,5222.41437309,3655.69006116,6789.13868502,314
655,5226.44732824,3658.51312977,6794.38152672,314
656,5220.71036585,3654.4972561,6786.92347561,315
657,5224.55403349,3657.18782344,6791.92024353,318
658,5222.15957447,3655.51170213,6788.80744681,319
659,5227.42640364,3659.19848255,6795.65432473,320
660,5222.88181818,3656.01727273,6789.74636364,320
661,5221.36459909,3654.95521936,6787.77397882,320
662,5223.00906344,3656.10634441,6789.91178248,320
663,5224.06485671,3656.8453997,6791.28431373,321
664,5218.90060241,3653.23042169,6784.57078313,321
665,5220.35338346,3654.24736842,6786.4593985,321
666,5214.08858859,3649.86201201,6778.31516517,322
667,5209.81709145,3646.87196402,6772.76221889,323
668,5203.5748503,3642.50239521,6764.64730539,323
669,5198.51718984,3638.96203288,6758.07234679,324
670,5199.2641791,3639.48492537,6759.04343284,328
671,5192.92399404,3635.04679583,6750.80119225,329
672,5192.84672619,3634.99270833,6750.70074405,404
673,5195.59583952,3636.91708767,6754.27459138,516
674,5198.615727,3639.0310089,6758.2004451,629
675,5204.96740741,3643.47718519,6766.45762963,743
676,5208.09911243,3645.6693787,6770.52884615,855
677,5208.10487445,3645.67341211,6770.53633678,970
678,5206.29941003,3644.40958702,6768.18923304,1086
679,5199.84241532,3639.88969072,6759.79513991,1197
680,5195.29705882,3636.70794118,6753.88617647,1308
681,5199.87371512,3639.91160059,6759.83582966,1418
682,5200.0542522,3640.03797654,6760.07052786,1530
683,5198.40849195,3638.88594436,6757.93103953,1640
684,5203.46929825,3642.42850877,6764.51008772,1752
685,5200.44671533,3640.31270073,6760.58072993,1863
686,5199.68075802,3639.77653061,6759.58498542,1974
687,5206.5342067,3644.57394469,6768.4944687,2086
688,5206.34156977,3644.43909884,6768.2440407,2197
689,5208.60522496,3646.02365747,6771.18679245,2309
690,5206.40724638,3644.48507246,6768.32942029,2420
691,5210.13024602,3647.09117221,6773.16931983,2534
692,5202.77890173,3641.94523121,6763.61257225,2643
693,5200.64935065,3640.45454545,6760.84415584,2755
694,5196.90489914,3637.83342939,6755.97636888,2866
695,5192.25323741,3634.57726619,6749.92920863,2977
696,5185.25862069,3629.68103448,6740.8362069,3093
697,5181.75035868,3627.22525108,6736.27546628,3203
698,5175.97994269,3623.18595989,6728.7739255,3314
699,5169.97567954,3618.98297568,6720.9683834,3426
700,5172.05285714,3620.437,6723.66871429,3539
701,5172.0042796,3620.40299572,6723.60556348,3652
702,5175.33618234,3622.73532764,6727.93703704,3762
703,5169.81365576,3618.86955903,6720.75775249,3882
704,5165.08806818,3615.56164773,6714.61448864,4001
705,5164.58723404,3615.21106383,6713.96340426,4110
706,5169.57365439,3618.70155807,6720.44575071,4219
707,5167.21216407,3617.04851485,6717.3758133,4331
708,5172.16384181,3620.51468927,6723.81299435,4442
709,5176.00423131,3623.20296192,6728.80550071,4552
710,5182.6084507,3627.82591549,6737.39098592,4668
711,5180.57102672,3626.39971871,6734.74233474,4785
712,5176.21488764,3623.35042135,6729.07935393,4902
713,5175.87377279,3623.11164095,6728.63590463,5011
714,5169.58543417,3618.70980392,6720.46106443,5119
715,5166.47132867,3616.52993007,6716.41272727,5230
716,5162.40642458,3613.68449721,6711.12835196,5347
717,5157.78940028,3610.4525802,6705.12622036,5464
718,5158.69498607,3611.08649025,6706.30348189,5580
719,5162.30319889,3613.61223922,6710.99415855,5695
720,5164.1,3614.87,6713.33,5805
721,5160.53259362,3612.37281553,6708.69237171,5916
722,5167.0401662,3616.92811634,6717.15221607,6027
723,5167.76348548,3617.43443983,6718.09253112,6139
724,5162.69751381,3613.88825967,6711.50676796,6256
725,5166.19586207,3616.33710345,6716.05462069,6372
726,5163.08539945,3614.15977961,6712.01101928,6487
727,5167.25859697,3617.08101788,6717.43617607,6600
728,5173.36813187,3621.35769231,6725.37857143,6715
729,5167.58161866,3617.30713306,6717.85610425,6830
730,5162.20958904,3613.54671233,6710.87246575,6941
731,5157.42270862,3610.19589603,6704.6495212,7052
732,5152.17622951,3606.52336066,6697.82909836,7164
733,5147.9781719,3603.58472033,6692.37162347,7275
734,5150.42098093,3605.29468665,6695.5472752,7386
735,5143.44897959,3600.41428571,6686.48367347,7497
736,5149.85461957,3604.8982337,6694.81100543,7608
737,5145.45997286,3601.821981,6689.09796472,7720
738,5141.97560976,3599.38292683,6684.56829268,7831
739,5147.07171854,3602.95020298,6691.1932341,7943
740,5152.36891892,3606.65824324,6698.07959459,8055
741,5147.90418354,3603.53292848,6692.2754386,8166
742,5150.07142857,3605.05,6695.09285714,8290
743,5147.28667564,3603.10067295,6691.47267833,8398
744,5142.80241935,3599.96169355,6685.64314516,8508
745,5148.57718121,3604.00402685,6693.15033557,8621
746,5153.9691689,3607.77841823,6700.15991957,8734
747,5155.81258367,3609.06880857,6702.55635877,8845
748,5159.89037433,3611.92326203,6707.85748663,8957
749,5153.12683578,3607.18878505,6699.06488652,9069
750,5153.7,3607.59,6699.81,9186
751,5150.88548602,3605.61984021,6696.15113182,9303
752,5147.61170213,3603.32819149,6691.89521277,9420
753,5143.47941567,3600.43559097,6686.52324037,9530
754,5143.55039788,3600.48527851,6686.61551724,9642
755,5149.11788079,3604.38251656,6693.85324503,9754
756,5146.98280423,3602.88796296,6691.0776455,9865
757,5145.45838838,3601.82087186,6689.09590489,9976
758,5150.11081794,3605.07757256,6695.14406332,10091
759,5147.83794466,3603.48656126,6692.18932806,10208
760,5142.70131579,3599.89092105,6685.51171053,10324
761,5138.99737188,3597.29816032,6680.69658344,10437
762,5143.5656168,3600.49593176,6686.63530184,10552
763,5137.80471822,3596.46330275,6679.14613368,10667
764,5138.57198953,3597.00039267,6680.14358639,10775
765,5134.20522876,3593.94366013,6674.46679739,10885
766,5140.48172324,3598.33720627,6682.62624021,10998
767,5142.40808344,3599.68565841,6685.13050847,11115
768,5142.27994792,3599.59596354,6684.96393229,11232
769,5142.06892068,3599.44824447,6684.68959688,11351
770,5136.2025974,3595.34181818,6677.06337662,11468
771,5141.45136187,3599.01595331,6683.88677043,11585
772,5144.60362694,3601.22253886,6687.98471503,11703
773,5138.78007762,3597.14605433,6680.41410091,11823
774,5137.66149871,3596.3630491,6678.95994832,11936
775,5135.03354839,3594.52348387,6675.5436129,12048
776,5132.28350515,3592.59845361,6671.9685567,12160
777,5131.53539254,3592.07477477,6670.9960103,12271
778,5133.77506427,3593.64254499,6673.90758355,12389
779,5136.72785623,3595.70949936,6677.74621309,12506
780,5136.33589744,3595.43512821,6677.23666667,12623
781,5141.3162612,3598.92138284,6683.71113956,12741
782,5137.73017903,3596.41112532,6679.04923274,12858
783,5141.31545338,3598.92081737,6683.7100894,12975
784,5135.8125,3595.06875,6676.55625,13093
785,5132.38089172,3592.6666242,6672.09515924,13211
786,5126.65648855,3588.65954198,6664.65343511,13324
787,5123.55527319,3586.48869123,6660.62185515,13441
788,5125.88959391,3588.12271574,6663.65647208,13558
789,5127.52724968,3589.26907478,6665.78542459,13675
790,5132.64936709,3592.85455696,6672.44417722,13793
791,5137.74841972,3596.42389381,6679.07294564,13906
792,5139.25505051,3597.47853535,6681.03156566,14017
793,5141.08448928,3598.7591425,6683.40983607,14129
794,5137.38539043,3596.1697733,6678.60100756,14238
795,5140.51823899,3598.3627673,6682.67371069,14347
796,5139.59422111,3597.71595477,6681.47248744,14464
797,5141.46047679,3599.02233375,6683.89861982,14582
798,5145.22305764,3601.65614035,6688.78997494,14699
799,5147.36921151,3603.15844806,6691.57997497,14817
800,5142.38375,3599.668625,6685.098875,14932
801,5143.05867665,3600.14107366,6685.97627965,15045
802,5140.30299252,3598.21209476,6682.39389027,15155
803,5145.9003736,3602.13026152,6689.67048568,15278
804,5145.47512438,3601.83258706,6689.11766169,15388
805,5142.66708075,3599.86695652,6685.46720497,15499
806,5148.15756824,3603.71029777,6692.60483871,15610
807,5148.30607187,3603.81425031,6692.79789343,15722
808,5146.21287129,3602.3490099,6690.07673267,15834
809,5143.99752781,3600.79826947,6687.19678616,15944
810,5145.6308642,3601.94160494,6689.32012346,16055
811,5147.18125771,3603.02688039,6691.33563502,16162
812,5148.90270936,3604.23189655,6693.57352217,16272
813,5142.97293973,3600.08105781,6685.86482165,16389
814,5146.8022113,3602.76154791,6690.84287469,16506
815,5149.54233129,3604.6796319,6694.40503067,16620
816,5151.61397059,3606.12977941,6697.09816176,16732
817,5157.25703794,3610.07992656,6704.43414933,16843
818,5152.09413203,3606.46589242,6697.72237164,16955
819,5153.14407814,3607.2008547,6699.08730159,17067
820,5151.88658537,3606.32060976,6697.45256098,17184
821,5152.44701583,3606.71291108,6698.18112058,17300
822,5148.74574209,3604.12201946,6693.36946472,17412
823,5145.34507898,3601.74155529,6688.94860267,17530
824,5148.29975728,3603.8098301,6692.78968447,17648
825,5153.41818182,3607.39272727,6699.44363636,17764
826,5158.46973366,3610.92881356,6706.01065375,17877
827,5155.40266022,3608.78186215,6702.02345828,17988
828,5150.12439614,3605.08707729,6695.16171498,18097
829,5151.90349819,3606.33244873,6697.47454765,18206
830,5151.97590361,3606.38313253,6697.5686747,18318
831,5155.88447653,3609.11913357,6702.64981949,18429
832,5160.56850962,3612.39795673,6708.7390625,18540
833,5161.71668667,3613.20168067,6710.23169268,18651
834,5167.34052758,3617.1383693,6717.54268585,18768
835,5161.29700599,3612.90790419,6709.68610778,18885
836,5165.21411483,3615.64988038,6714.77834928,19003
837,5164.86379928,3615.4046595,6714.32293907,19121
838,5165.19212411,3615.63448687,6714.74976134,19230
839,5167.93682956,3617.55578069,6718.31787843,19347
840,5171.35952381,3619.95166667,6722.76738095,19465
841,5167.81688466,3617.47181926,6718.16195006,19583
842,5170.2280285,3619.15961995,6721.29643705,19699
843,5171.20877817,3619.84614472,6722.57141163,19816
844,5171.89336493,3620.32535545,6723.46137441,19931
845,5169.74911243,3618.8243787,6720.67384615,20043
846,5166.12647754,3616.28853428,6715.9644208,20156
847,5169.53010626,3618.67107438,6720.38913813,20273
848,5166.70518868,3616.69363208,6716.71674528,20391
849,5168.62426384,3618.03698469,6719.21154299,20509
850,5172.37647059,3620.66352941,6724.08941176,20625
851,5173.34312573,3621.34018801,6725.34606345,20744
852,5176.66431925,3623.66502347,6729.66361502,20862
853,5180.0961313,3626.06729191,6734.12497069,20979
854,5182.50819672,3627.7557377,6737.26065574,21096
855,5177.4374269,3624.20619883,6730.66865497,21213
856,5173.70560748,3621.59392523,6725.81728972,21331
857,5171.2823804,3619.89766628,6722.66709452,21448
858,5167.66433566,3617.36503497,6717.96363636,21566
859,5167.57275902,3617.30093132,6717.84458673,21683
860,5171.9244186,3620.34709302,6723.50174419,21797
861,5168.59581882,3618.01707317,6719.17456446,21908
862,5170.53828306,3619.37679814,6721.69976798,22021
863,5174.80648899,3622.36454229,6727.24843569,22133
864,5177.46990741,3624.22893519,6730.71087963,22254
865,5178.54104046,3624.97872832,6732.1033526,22361
866,5176.8891455,3623.82240185,6729.95588915,22471
867,5175.64359862,3622.95051903,6728.3366782,22580
868,5175.42050691,3622.79435484,6728.04665899,22692
869,5170.17951669,3619.12566168,6721.23337169,22803
870,5165.71149425,3615.99804598,6715.42494253,22918
871,5164.23306544,3614.96314581,6713.50298507,23032
872,5158.81422018,3611.16995413,6706.45848624,23142
873,5157.65979381,3610.36185567,6704.95773196,23254
874,5154.26086957,3607.9826087,6700.53913043,23365
875,5150.11885714,3605.0832,6695.15451429,23476
876,5152.56278539,3606.79394977,6698.331621,23593
877,5150.56556442,3605.3958951,6695.73523375,23706
878,5153.15603645,3607.20922551,6699.10284738,23820
879,5157.97838453,3610.58486917,6705.37189989,23932
880,5154.725,3608.3075,6701.1425,24043
881,5157.56413167,3610.29489217,6704.83337117,24152
882,5158.8537415,3611.19761905,6706.50986395,24263
883,5154.2389581,3607.96727067,6700.51064553,24373
884,5156.15271493,3609.30690045,6702.99852941,24483
885,5157.45762712,3610.22033898,6704.69491525,24592
886,5156.71444695,3609.70011287,6703.72878104,24702
887,5159.85005637,3611.89503946,6707.80507328,24812
888,5160.13400901,3612.09380631,6708.17421171,24923
889,5155.07874016,3608.55511811,6701.6023622,25036
890,5158.5011236,3610.95078652,6706.05146067,25147
891,5162.77553311,3613.94287318,6711.60819304,25260
892,5164.03363229,3614.8235426,6713.24372197,25370
893,5166.462486,3616.5237402,6716.4012318,25481
894,5165.61744966,3615.93221477,6715.30268456,25591
895,5167.3877095,3617.17139665,6717.60402235,25703
896,5170.18973214,3619.1328125,6721.24665179,25813
897,5167.98996656,3617.59297659,6718.38695652,25923
898,5169.25389755,3618.47772829,6720.03006682,26035
899,5167.0756396,3616.95294772,6717.19833148,26146
900,5162.14555556,3613.50188889,6710.78922222,26258
901,5159.52830189,3611.66981132,6707.38679245,26369
902,5164.26496674,3614.98547672,6713.54445676,26481
903,5164.18383167,3614.92868217,6713.43898117,26593
904,5165.07853982,3615.55497788,6714.60210177,26705
905,5161.47624309,3613.03337017,6709.91911602,26821
906,5157.02649007,3609.91854305,6704.13443709,26936
907,5161.45865491,3613.02105843,6709.89625138,27050
908,5164.20044053,3614.94030837,6713.46057269,27160
909,5163.31243124,3614.31870187,6712.30616062,27271
910,5166.40549451,3616.48384615,6716.32714286,27386
911,5171.64215148,3620.14950604,6723.13479693,27502
912,5175.6129386,3622.92905702,6728.29682018,27616
913,5177.55640745,3624.28948521,6730.82332968,27730
914,5179.0809628,3625.35667396,6732.80525164,27840
915,5184.06885246,3628.84819672,6739.2895082,27952
916,5188.83078603,3632.18155022,6745.48002183,28064
917,5186.5823337,3630.60763359,6742.55703381,28174
918,5183.37363834,3628.36154684,6738.38572985,28284
919,5182.30359086,3627.6125136,6736.99466812,28400
920,5182.45652174,3627.71956522,6737.19347826,28518
921,5181.70684039,3627.19478827,6736.21889251,28632
922,5180.32212581,3626.22548807,6734.41876356,28740
923,5183.56663055,3628.49664139,6738.63661972,28852
924,5180.1017316,3626.07121212,6734.13225108,28963
925,5181.81189189,3627.26832432,6736.35545946,29075
926,5177.64794816,3624.35356371,6730.94233261,29186
927,5172.69255663,3620.88478964,6724.50032362,29296
928,5171.80064655,3620.26045259,6723.34084052,29408
929,5172.0247578,3620.41733046,6723.63218515,29518
930,5172.70430108,3620.89301075,6724.5155914,29629
931,5167.15574651,3617.00902256,6717.30247046,29737
932,5163.48175966,3614.43723176,6712.52628755,29847
933,5166.69131833,3616.68392283,6716.69871383,29958
934,5170.59743041,3619.41820128,6721.77665953,30070
935,5174.6171123,3622.23197861,6727.00224599,30186
936,5170.68376068,3619.47863248,6721.88888889,30304
937,5171.37673426,3619.96371398,6722.78975454,30420
938,5166.18336887,3616.32835821,6716.03837953,30537
939,5161.28753994,3612.90127796,6709.67380192,30646
940,5165.80319149,3616.06223404,6715.54414894,30756
941,5165.74070138,3616.01849097,6715.4629118,30867
942,5168.46602972,3617.92622081,6719.00583864,30978
943,5162.98939555,3614.09257688,6711.88621421,31090
944,5158.50105932,3610.95074153,6706.05137712,31203
945,5157.53544974,3610.27481481,6704.79608466,31316
946,5152.3551797,3606.64862579,6698.06173362,31427
947,5154.09926082,3607.86948258,6700.32903907,31539
948,5158.4778481,3610.93449367,6706.02120253,31651
949,5156.92939937,3609.85057956,6704.00821918,31768
950,5152.42842105,3606.69989474,6698.15694737,31881
951,5150.07150368,3605.05005258,6695.09295478,31993
952,5148.29621849,3603.80735294,6692.78508403,32106
953,5146.89087093,3602.82360965,6690.95813221,32218
954,5141.60796646,3599.12557652,6684.09035639,32330
955,5145.98324607,3602.18827225,6689.7782199,32443
956,5147.54707113,3603.28294979,6691.81119247,32557
957,5151.36363636,3605.95454545,6696.77272727,32668
958,5152.95302714,3607.067119,6698.83893528,32784
959,5148.31803962,3603.82262774,6692.81345151,32896
960,5143.02916667,3600.12041667,6685.93791667,33009
961,5146.38189386,3602.4673257,6690.29646202,33119
962,5150.29002079,3605.20301455,6695.37702703,33231
963,5154.15264798,3607.90685358,6700.39844237,33342
964,5151.8340249,3606.28381743,6697.38423237,33453
965,5147.66528497,3603.36569948,6691.96487047,33570
966,5150.26190476,3605.18333333,6695.34047619,33684
967,5146.37745605,3602.46421923,6690.29069286,33801
968,5149.53099174,3604.67169421,6694.39028926,33917
969,5145.51496388,3601.86047472,6689.16945304,34031
970,5150.35360825,3605.24752577,6695.45969072,34142
971,5147.92893924,3603.55025747,6692.30762101,34255
972,5148.61831276,3604.03281893,6693.20380658,34370
973,5147.53956835,3603.27769784,6691.80143885,34490
974,5150.63552361,3605.44486653,6695.8261807,34602
975,5154.58358974,3608.20851282,6700.95866667,34714
976,5153.7817623,3607.64723361,6699.91629098,34825
977,5157.37461617,3610.16223132,6704.58700102,34939
978,5160.07668712,3612.05368098,6708.09969325,35056
979,5157.38304392,3610.16813075,6704.5979571,35171
980,5159.54285714,3611.68,6707.40571429,35282
981,5160.72273191,3612.50591233,6708.93955148,35395
982,5160.21181263,3612.14826884,6708.27535642,35505
983,5162.44252289,3613.70976602,6711.17527976,35618
984,5161.35670732,3612.94969512,6709.76371951,35731
985,5164.55431472,3615.1880203,6713.92060914,35842
986,5165.53853955,3615.87697769,6715.20010142,35954
987,5161.2006079,3612.84042553,6709.56079027,36069
988,5165.86234818,3616.10364372,6715.62105263,36179
989,5169.190091,3618.4330637,6719.9471183,36295
990,5169.24545455,3618.47181818,6720.01909091,36405
991,5167.85771948,3617.50040363,6718.21503532,36517
992,5169.94455645,3618.96118952,6720.92792339,36628
993,5166.6958711,3616.68710977,6716.70463243,36742
994,5170.42655936,3619.29859155,6721.55452716,36859
995,5169.38492462,3618.56944724,6720.20040201,36971
996,5166.78212851,3616.74748996,6716.81676707,37083
997,5162.777332,3613.9441324,6711.61053159,37195
998,5162.03206413,3613.42244489,6710.64168337,37309
999,5160.82482482,3612.57737738,6709.07227227,37426
1000,5162.715,3613.9005,6711.5295,37545
1001,5163.41658342,3614.39160839,6712.44155844,37663
1002,5164.71856287,3615.30299401,6714.13413174,37780
1003,5167.94516451,3617.56161515,6718.32871386,37894
1004,5166.32768924,3616.42938247,6716.22599602,38006
1005,5169.54925373,3618.68447761,6720.41402985,38118
1006,5168.97713718,3618.28399602,6719.67027833,38229
1007,5166.54419067,3616.58093347,6716.50744786,38341
1008,5169.54265873,3618.67986111,6720.40545635,38453
1009,5172.28047572,3620.596333,6723.96461843,38565
1010,5169.68019802,3618.77613861,6720.58425743,38676
1011,5168.05242334,3617.63669634,6718.46815035,38788
1012,5169.07608696,3618.35326087,6719.79891304,38899
1013,5172.72754195,3620.90927937,6724.54580454,39011
1014,5173.77120316,3621.63984221,6725.9025641,39121
1015,5178.38817734,3624.87172414,6731.90463054,39234
1016,5175.39665354,3622.77765748,6728.01564961,39347
1017,5173.81612586,3621.6712881,6725.96096362,39459
1018,5169.38310413,3618.56817289,6720.19803536,39570
1019,5170.92247301,3619.64573111,6722.19921492,39684
1020,5175.38823529,3622.77176471,6728.00470588,39796
1021,5178.6287953,3625.04015671,6732.21743389,39907
1022,5173.68786693,3621.58150685,6725.79422701,40018
1023,5175.88954057,3623.1226784,6728.65640274,40129
1024,5177.74902344,3624.42431641,6731.07373047,40245
1025,5182.44292683,3627.71004878,6737.17580488,40360
1026,5181.91130604,3627.33791423,6736.48469786,40471
1027,5181.42259007,3626.99581305,6735.84936709,40582
1028,5181.40564202,3626.98394942,6735.82733463,40695
1029,5181.67832847,3627.17482993,6736.18182702,40807
1030,5183.31067961,3628.31747573,6738.3038835,40921
1031,5183.44325897,3628.41028128,6738.47623666,41034
1032,5183.38275194,3628.36792636,6738.39757752,41148
1033,5183.19264279,3628.23484995,6738.15043562,41262
1034,5181.5483559,3627.08384913,6736.01286267,41375
1035,5184.35555556,3629.04888889,6739.66222222,41488
1036,5182.8030888,3627.96216216,6737.64401544,41601
1037,5184.0,3628.8,6739.2,41712
1038,5184.9894027,3629.49258189,6740.48622351,41827
1039,5184.90375361,3629.43262753,6740.37487969,41944
1040,5182.84807692,3627.99365385,6737.7025,42063
1041,5184.23439001,3628.96407301,6739.50470701,42180
1042,5185.27543186,3629.6928023,6740.85806142,42298
1043,5189.07861937,3632.35503356,6745.80220518,42416
1044,5187.12835249,3630.98984674,6743.26685824,42534
1045,5184.44210526,3629.10947368,6739.77473684,42648
1046,5182.37380497,3627.66166348,6737.08594646,42761
1047,5184.45463228,3629.1182426,6739.79102197,42872
1048,5186.89122137,3630.82385496,6742.95858779,42984
1049,5190.77216397,3633.54051478,6748.00381316,43095
1050,5191.7,3634.19,6749.21,43208
1051,5188.35965747,3631.85176023,6744.86755471,43319
1052,5183.5256654,3628.46796578,6738.58336502,43431
1053,5183.14719848,3628.20303894,6738.09135802,43543
1054,5179.33301708,3625.53311195,6733.1329222,43654
1055,5180.53838863,3626.37687204,6734.69990521,43766
1056,5178.77935606,3625.14554924,6732.41316288,43880
1057,5177.75875118,3624.43112583,6731.08637654,43997
1058,5177.0557656,3623.93903592,6730.17249527,44114
1059,5176.77148253,3623.74003777,6729.80292729,44232
1060,5179.06698113,3625.34688679,6732.78707547,44350
1061,5183.43638077,3628.40546654,6738.467295,44468
1062,5187.35216573,3631.14651601,6743.55781544,44587
1063,5188.13076199,3631.6915334,6744.56999059,44705
1064,5189.39849624,3632.57894737,6746.21804511,44823
1065,5186.97276995,3630.88093897,6743.06460094,44942
1066,5189.66041276,3632.76228893,6746.55853659,45057
1067,5188.89034677,3632.22324274,6745.5574508,45165
1068,5192.79026217,3634.95318352,6750.62734082,45280
1069,5197.07577175,3637.95304022,6756.19850327,45398
1070,5201.28691589,3640.90084112,6761.67299065,45517
1071,5204.97852474,3643.48496732,6766.47208217,45636
1072,5200.39458955,3640.27621269,6760.51296642,45753
1073,5202.93849021,3642.05694315,6763.82003728,45868
1074,5205.76163873,3644.03314711,6767.49013035,45986
1075,5208.1944186,3645.73609302,6770.65274419,46104
1076,5208.77416357,3646.1419145,6771.40641264,46222
1077,5207.44939647,3645.21457753,6769.68421541,46341
1078,5209.31632653,3646.52142857,6772.11122449,46459
1079,5206.52085264,3644.56459685,6768.47710843,46578
1080,5210.88055556,3647.61638889,6774.14472222,46696
1081,5206.92506938,3644.84754857,6769.00259019,46811
1082,5209.61645102,3646.73151571,6772.50138632,46928
1083,5205.26685134,3643.68679594,6766.84690674,47046
1084,5203.55166052,3642.48616236,6764.61715867,47164
1085,5203.04700461,3642.13290323,6763.96110599,47283
1086,5200.00092081,3640.00064457,6760.00119705,47401
1087,5201.3173873,3640.92217111,6761.7126035,47519
1088,5204.38970588,3643.07279412,6765.70661765,47638
1089,5202.92102847,3642.04471993,6763.79733701,47755
1090,5206.83119266,3644.78183486,6768.88055046,47869
1091,5207.00274977,3644.90192484,6769.1035747,47980
1092,5204.95421245,3643.46794872,6766.44047619,48092
1093,5203.09972553,3642.16980787,6764.02964318,48205
1094,5206.70840951,3644.69588665,6768.72093236,48324
1095,5209.61643836,3646.73150685,6772.50136986,48442
1096,5209.59580292,3646.71706204,6772.4745438,48560
1097,5211.86599818,3648.30619872,6775.42579763,48678
1098,5210.68852459,3647.48196721,6773.89508197,48797
1099,5214.00727934,3649.80509554,6778.20946315,48915
1100,5211.36090909,3647.95263636,6774.76918182,49033
1101,5213.66666667,3649.56666667,6777.76666667,49152
1102,5216.48185118,3651.53729583,6781.42640653,49270
1103,5218.10607434,3652.67425204,6783.53789665,49388
1104,5217.58423913,3652.30896739,6782.85951087,49506
1105,5216.15294118,3651.30705882,6780.99882353,49625
