events count, average value, timeSpent
546,5088.563440860215,768
547,5098.163793103448,768
548,5095.993520518358,768
549,5106.699134199134,768
550,5098.034707158351,768
551,5092.676086956521,768
552,5093.7952069716775,768
553,5099.882096069869,768
554,5097.8074398249455,769
555,5107.789473684211,769
556,5182.268376068376,769
557,5184.625429553264,769
558,5187.289855072464,769
559,5195.42831215971,769
560,5183.588640275388,769
561,5184.918965517241,770
562,5188.436960276338,770
563,5182.806228373703,770
564,5187.596187175043,770
565,5185.017361111111,770
566,5189.154782608695,770
567,5183.977351916376,770
568,5185.919720767888,770
569,5182.935314685315,771
570,5183.306479859895,771
571,5175.147368421052,771
572,5193.04399323181,771
573,5195.1621621621625,771
574,5197.077571669477,772
575,5189.06734006734,772
576,5196.240336134454,772
577,5182.349736379613,774
578,5180.49823943662,775
579,5178.700176366843,776
580,5172.469964664311,776
581,5164.67610619469,776
582,5167.331560283688,777
583,5173.3960923623445,777
584,5196.687919463087,780
585,5198.530988274707,780
586,5196.755852842809,780
587,5191.095158597663,781
588,5198.981666666667,781
589,5205.098169717138,782
590,5199.24584717608,782
591,5197.913764510779,782
592,5199.586092715232,782
593,5167.70640569395,783
594,5176.324420677362,783
595,5211.915841584158,783
596,5173.016071428571,788
597,5179.964221824687,791
598,5172.654121863799,792
599,5181.499102333932,795
600,5185.498201438849,796
601,5194.272072072072,798
602,5197.487364620939,799
603,5193.437613019892,802
604,5193.2072727272725,804
605,5223.8464,809
606,5224.83147853736,818
607,5226.426282051282,820
608,5228.677367576244,820
609,5231.332797427653,820
610,5227.792270531401,822
611,5232.293548387097,824
612,5228.1825525040385,825
613,5225.755663430421,827
614,5228.003241491086,828
615,5224.923701298701,829
616,5228.056910569106,831
617,5233.405537459284,832
618,5237.755301794454,833
619,5232.488562091503,836
620,5194.539898132428,837
621,5224.1590163934425,839
622,5223.99671592775,840
623,5219.1875,841
624,5212.273476112026,842
625,5204.674380165289,845
626,5215.582417582417,846
627,5218.064465408805,848
628,5220.848818897638,849
629,5220.263823064771,850
630,5225.88643533123,850
631,5222.987341772152,851
632,5227.534072900158,852
633,5224.171428571429,854
634,5224.24203821656,855
635,5221.224880382775,856
636,5218.476038338658,858
637,5219.115805946792,859
638,5213.476489028213,861
639,5216.1,888
640,5219.121684867395,889
641,5213.546728971963,891
642,5228.7757774140755,913
643,5177.900611620795,916
644,5178.139356814701,917
645,5178.601226993865,918
646,5184.761904761905,919
647,5185.7738461538465,921
648,5192.570107858243,922
649,5200.564814814815,923
650,5203.293663060278,924
651,5206.699690402476,926
652,5203.31007751938,927
653,5210.403726708075,929
654,5214.290824261276,930
655,5186.536363636364,931
656,5190.188449848024,933
657,5183.366818873668,934
658,5179.324695121952,935
659,5180.256488549619,936
660,5191.423600605143,937
661,5195.255287009063,938
662,5192.923076923077,941
663,5193.069802731411,941
664,5203.642215568862,942
665,5200.268365817092,943
666,5203.3003003003005,943
667,5196.938345864662,943
668,5193.865963855422,943
669,5208.797619047619,944
670,5210.271236959761,945
671,5214.722388059701,945
672,5203.7251114413075,945
673,5209.52316890882,946
674,5207.324444444444,948
675,5209.761127596439,950
676,5207.17899408284,951
677,5211.332842415317,954
678,5213.486725663717,954
679,5208.117820324006,967
680,5211.775480059084,967
681,5172.376329787234,970
682,5177.868175765646,971
683,5176.874666666667,972
684,5175.361815754339,973
685,5174.012032085561,974
686,5170.410977242303,974
687,5172.186327077748,974
688,5189.674571805007,974
689,5173.123489932886,975
690,5176.397849462365,977
691,5172.6446837146705,977
692,5171.787061994609,977
693,5168.313090418354,977
694,5163.741891891892,978
695,5166.189445196211,978
696,5163.308943089431,978
697,5157.921302578019,978
698,5153.427989130435,978
699,5151.461224489796,978
700,5156.558583106267,979
701,5152.362892223738,979
702,5152.165300546448,979
703,5154.281805745554,979
704,5159.368493150685,979
705,5160.846364883402,979
706,5164.695054945055,979
707,5170.255845942228,979
708,5169.325068870524,981
709,5170.704827586207,982
710,5166.736187845304,983
711,5167.60580912863,985
712,5170.018005540166,986
713,5171.991678224688,987
714,5174.8125,995
715,5179.84561891516,995
716,5170.713725490196,996
717,5172.392950391645,997
718,5174.994784876141,998
719,5176.752604166667,998
720,5172.827048114435,998
721,5174.8441558441555,999
722,5171.9364461738005,999
723,5170.356217616581,999
724,5174.636481241914,1000
725,5174.473537604456,1000
726,5176.2677824267785,1000
727,5182.805865921788,1000
728,5187.509090909091,1000
729,5185.232492997199,1004
730,5185.064516129032,1006
731,5190.803370786517,1006
732,5194.12517580872,1006
733,5193.354929577465,1006
734,5197.686882933709,1009
735,5195.5282485875705,1010
736,5198.752475247525,1010
737,5204.652974504249,1012
738,5198.897872340425,1012
739,5196.620738636364,1013
740,5194.295874822191,1013
741,5199.150997150997,1015
742,5198.984308131241,1015
743,5203.822857142857,1015
744,5204.653791130186,1016
745,5211.157593123209,1022
746,5206.616929698709,1022
747,5208.920977011494,1022
748,5203.771223021583,1022
749,5198.279538904899,1022
750,5193.7864357864355,1026
751,5189.453757225434,1027
752,5189.062228654125,1027
753,5195.678260869565,1027
754,5190.89114658926,1033
755,5194.303779069767,1034
756,5196.519650655022,1034
757,5197.508746355685,1034
758,5196.705109489051,1034
759,5196.4897660818715,1034
760,5198.137628111273,1038
761,5199.865102639296,1038
762,5202.099853157122,1038
763,5200.75,1038
764,5170.236434108527,1046
765,5178.977777777778,1048
766,5170.61045751634,1050
767,5168.503926701571,1054
768,5167.428571428572,1054
769,5162.081364829396,1054
770,5168.57555847569,1054
771,5173.965789473684,1054
772,5188.054758800521,1055
773,5188.787206266318,1055
774,5188.120261437908,1055
775,5188.808900523561,1055
776,5183.061598951507,1060
777,5186.332020997375,1060
778,5189.827858081472,1067
779,5187.125,1072
780,5193.059366754617,1076
781,5187.734478203434,1085
782,5183.1984126984125,1088
783,5178.0225165562915,1092
784,5172.961538461538,1097
785,5167.529880478088,1099
786,5173.036745406825,1103
787,5169.788990825688,1104
788,5165.719895287958,1105
789,5163.584313725491,1105
790,5162.8984375,1106
791,5164.178617992177,1106
792,5169.416449086162,1106
793,5166.4122236671,1107
794,5165.541558441559,1109
795,5165.975356679637,1113
796,5168.731865284974,1114
797,5164.57457846952,1128
798,5165.470817120623,1133
799,5171.6821705426355,1138
800,5168.231168831169,1141
801,5174.725974025974,1146
802,5168.749675745785,1149
803,5165.691709844559,1149
804,5172.791450777202,1150
805,5175.98828125,1151
806,5177.867105263158,1157
807,5179.815344603381,1157
808,5176.843915343916,1160
809,5180.21928665786,1165
810,5167.88,1166
811,5175.455645161291,1173
812,5172.539597315436,1174
813,5173.5368139223565,1175
814,5168.353413654619,1176
815,5169.601876675603,1177
816,5156.707610146863,1177
817,5153.218666666667,1178
818,5158.513981358189,1178
819,5154.847074468085,1178
820,5153.4674634794155,1178
821,5147.476127320955,1178
822,5145.128476821192,1178
823,5150.863756613757,1178
824,5142.980132450331,1179
825,5143.760582010582,1179
826,5141.010568031704,1179
827,5139.445033112583,1180
828,5126.54774535809,1183
829,5125.431788079471,1186
830,5122.488095238095,1187
831,5120.446052631579,1190
832,5127.092226613966,1190
833,5128.130606860158,1191
834,5118.477003942181,1192
835,5124.068692206077,1200
836,5110.562169312169,1203
837,5114.97357992074,1205
838,5108.905013192612,1207
839,5111.496706192358,1208
840,5113.662714097497,1214
841,5116.547019867549,1217
842,5116.234437086093,1219
843,5118.945767195767,1221
844,5123.852047556143,1223
845,5118.588390501319,1224
846,5114.642951251647,1224
847,5113.817105263158,1225
848,5114.889618922471,1226
849,5116.582677165355,1227
850,5099.788436268068,1241
851,5105.7692307692305,1245
852,5113.5943012211665,1248
853,5112.948369565217,1250
854,5106.929347826087,1252
855,5104.59158751696,1253
856,5113.781546811398,1254
857,5119.846883468835,1256
858,5121.643142476698,1257
859,5124.113333333334,1259
860,5126.970627503338,1260
861,5125.97192513369,1262
862,5120.997322623829,1263
863,5126.6689008042895,1264
864,5111.367724867725,1266
865,5128.076510067114,1267
866,5123.783602150537,1268
867,5117.469717362046,1268
868,5118.719676549866,1270
869,5115.941970310391,1272
870,5118.272972972973,1273
871,5118.627875507443,1275
872,5094.893190921228,1287
873,5089.542780748663,1289
874,5083.800535475234,1290
875,5087.044235924933,1292
876,5091.4295302013425,1293
877,5090.239247311828,1295
878,5087.477792732167,1297
879,5092.028301886792,1299
880,5091.57624831309,1301
881,5092.77027027027,1302
882,5089.129905277402,1302
883,5092.886178861789,1302
884,5107.4453441295545,1302
885,5113.423076923077,1302
886,5116.184594953519,1302
887,5117.489361702128,1303
888,5162.100267379679,1303
889,5091.135446685879,1307
890,5085.304913294798,1308
891,5095.2503617945,1310
892,5101.265217391305,1311
893,5089.741007194245,1313
894,5092.612391930836,1314
895,5086.077922077922,1315
896,5089.551136363636,1317
897,5093.587482219061,1318
898,5090.045584045584,1318
899,5088.894436519258,1319
900,5085.885714285714,1319
901,5087.16452074392,1319
902,5088.716332378223,1319
903,5088.203730272597,1321
904,5084.168103448276,1323
905,5080.663309352518,1329
906,5085.563400576369,1332
907,5092.809523809524,1333
908,5086.859826589595,1335
909,5087.95513748191,1335
910,5097.087818696884,1335
911,5108.260927152318,1336
912,5092.300709219858,1336
913,5083.706474820144,1338
914,5122.175539568345,1339
915,5115.268011527378,1341
916,5117.265512265512,1343
917,5113.742774566474,1345
918,5107.661360347322,1346
919,5103.057971014493,1349
920,5097.079825834543,1352
921,5103.960755813953,1353
922,5098.302765647743,1353
923,5095.7434402332365,1353
924,5093.659854014599,1353
925,5092.301169590643,1354
926,5086.901903367497,1354
927,5081.362170087977,1354
928,5084.261428571429,1354
929,5078.712446351931,1356
930,5078.997134670487,1357
931,5085.380200860832,1357
932,5082.1968390804595,1357
933,5085.391180654338,1357
934,5140.944687045124,1361
935,5140.587719298245,1366
936,5138.333333333333,1366
937,5145.298833819242,1367
938,5147.633576642335,1367
939,5134.316860465116,1367
940,5129.937590711175,1369
941,5123.710144927536,1370
942,5120.685962373372,1372
943,5123.030346820809,1373
944,5125.952380952381,1373
945,5128.4452449567725,1373
946,5126.53237410072,1373
947,5128.586206896552,1374
948,5135.48350071736,1374
949,5132.1719197707735,1374
950,5135.372857142857,1374
951,5131.527896995708,1375
952,5133.373751783167,1376
953,5125.629310344828,1379
954,5138.1502890173415,1380
955,5140.21181556196,1380
956,5136.038961038961,1380
957,5143.525862068966,1380
958,5145.269064748201,1380
959,5139.106628242075,1381
960,5142.38417266187,1381
961,5140.940845070422,1382
962,5141.902679830748,1382
963,5144.1850282485875,1382
964,5146.396551724138,1382
965,5149.100424328147,1384
966,5143.014164305949,1384
967,5142.0,1384
968,5138.566761363636,1384
969,5132.644381223328,1385
970,5135.246438746439,1385
971,5136.624821683309,1385
972,5141.9857142857145,1386
973,5137.6137339055795,1386
974,5139.570200573065,1387
975,5146.061692969871,1387
976,5178.744985673353,1388
977,5180.6719197707735,1388
978,5178.090387374462,1388
979,5176.008620689655,1388
980,5168.058739255014,1388
981,5171.286944045911,1389
982,5148.402560455192,1389
983,5176.800573888092,1390
984,5176.414040114613,1390
985,5172.439198855508,1391
986,5165.892857142857,1393
987,5163.409415121256,1395
988,5156.172610556348,1396
989,5156.0968660968665,1398
990,5157.9089615931725,1399
991,5151.427556818182,1399
992,5142.830725462304,1400
993,5144.738636363636,1402
994,5138.747517730497,1402
995,5139.594900849858,1403
996,5137.768033946252,1404
997,5134.432203389831,1405
998,5135.887165021157,1407
999,5140.730985915493,1408
1000,5135.6905766526015,1411
1001,5141.141853932584,1414
1002,5145.781206171108,1415
1003,5147.94537815126,1421
1004,5144.471328671329,1421
1005,5145.367318435754,1422
1006,5152.033472803348,1424
1007,5160.319386331938,1425
1008,5158.649025069638,1426
1009,5159.147426981919,1427
1010,5159.122222222222,1428
1011,5158.363384188627,1430
1012,5159.376731301939,1431
1013,5152.51867219917,1432
1014,5152.636740331492,1433
1015,5158.8813793103445,1434
1016,5158.730027548209,1435
1017,5163.540577716643,1437
1018,5157.497252747253,1438
1019,5150.63511659808,1439
1020,5144.068493150685,1440
1021,5143.3433652530775,1441
1022,5148.592896174863,1444
1023,5146.968579234973,1445
1024,5148.095497953615,1446
1025,5146.24659400545,1447
1026,5147.248979591836,1447
1027,5143.580163043478,1447
1028,5149.654002713704,1448
1029,5149.6056910569105,1450
1030,5146.165087956698,1451
1031,5142.672972972973,1452
1032,5136.881241565452,1453
1033,5134.238544474393,1455
1034,5133.815612382235,1456
1035,5137.065860215053,1457
1036,5130.915436241611,1458
1037,5130.808310991957,1460
1038,5124.8755020080325,1462
1039,5127.894385026738,1462
1040,5125.8386666666665,1463
1041,5132.045393858478,1463
1042,5129.211717709721,1464
1043,5132.88829787234,1465
1044,5129.685258964143,1466
1045,5129.997347480106,1467
1046,5131.193377483443,1468
1047,5128.939153439153,1469
1048,5128.819022457067,1471
1049,5122.944591029024,1472
1050,5121.184453227931,1473
1051,5117.602631578948,1474
1052,5115.248357424442,1475
1053,5111.5,1476
1054,5111.820445609436,1478
1055,5110.146596858639,1479
1056,5112.535947712418,1480
1057,5117.312010443864,1481
1058,5114.720990873533,1482
1059,5118.348109517601,1484
1060,5124.473958333333,1484
1061,5132.97265625,1485
1062,5132.349804941482,1486
1063,5137.8207792207795,1487
1064,5135.727626459144,1487
1065,5147.981981981982,1488
1066,5148.942010309278,1488
1067,5148.717419354839,1488
1068,5147.835917312662,1488
1069,5145.426908150064,1488
1070,5139.892487046632,1488
1071,5144.169665809769,1489
1072,5146.3838254172015,1490
1073,5152.514102564102,1491
1074,5147.732394366197,1492
1075,5131.31619537275,1494
1076,5147.877922077922,1495
1077,5142.309492847854,1497
1078,5136.038961038961,1499
1079,5135.329442282749,1500
1080,5133.739528795812,1508
1081,5130.918181818181,1508
1082,5134.7314211212515,1508
1083,5136.322496749025,1509
1084,5138.087239583333,1509
1085,5139.8146214099215,1509
1086,5133.649673202614,1509
1087,5135.739240506329,1510
1088,5135.134347275031,1510
1089,5138.978426395939,1510
1090,5140.2337992376115,1510
1091,5142.338422391857,1510
1092,5145.591082802548,1510
1093,5141.730867346939,1511
1094,5138.143039591316,1511
1095,5133.244215938304,1511
1096,5144.0537084398975,1511
1097,5142.198463508323,1511
1098,5148.080769230769,1512
1099,5142.745827984596,1512
1100,5138.794344473008,1512
1101,5145.406692406693,1512
1102,5145.806701030928,1512
1103,5140.416774193548,1512
1104,5141.112258064516,1513
1105,5132.2238033635185,1513
1106,5134.237726098191,1513
1107,5130.96243523316,1513
1108,5137.102464332036,1521
1109,5183.063257065949,1521
1110,5173.938255033557,1521
1111,5169.192563081009,1521
1112,5139.613695090439,1521
1113,5155.257595772788,1522
1114,5119.4642392717815,1522
1115,5166.607577807848,1522
1116,5160.394594594594,1523
1117,5164.944669365722,1525
1118,5168.950067476383,1526
1119,5171.113360323887,1528
1120,5179.394594594594,1530
1121,5173.515519568151,1531
1122,5172.118598382749,1534
1123,5170.71467025572,1536
