event count, avg, time spent
989,501060.26621188043, 108659
990,501005.0769456325, 108777
991,501033.9072736639, 108886
992,500974.53024691984, 109001
993,500923.73095029284, 109110
994,500935.7207782399, 109214
995,500977.0190943753, 109327
996,500993.72820373665, 109435
997,500978.72771357716, 109543
998,500951.85288011155, 109651
999,500921.66462259897, 109767
1000,500941.6917047877, 109875
